number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
40.0,0.4375,0.5625,0.0,10.0463,5.7672,14.2585,94.2984,93.5832,30.1116,0.1185,2.3298,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495000005,51.0236106375,1.6458175593626208,1.6333349645523574,0.5255465630435245,413.2842351168112,0.09678569033414583,0,0,1,0,0,0,5.428571428571429,1.9764915870599997,5.333333333333333,1.96998646093,0.0,0.0,3.583333333333333
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0467,3.7759,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.98185647347,6.0,1.98185646947,0.0,0.0,4.0
40.0,0.4375,0.0,0.5625,5.3319,9.098,9.7263,90.0029,89.9996,90.0005,0.2358,1.7358,1.1075,1.328125,2.5206265295625,1.705625,1.438125,0.5519375,-5.6435375,2.451875,-0.2879125,-2.7459375,0.799375,9.993018507375,76.3895481375,1.5708469413432042,1.5707893454778887,1.5708050534411566,471.819176675237,0.0847782412785075,1,0,0,0,0,0,6.0,2.1074210039500003,0.0,0.0,4.666666666666667,2.0275235739400004,3.5
80.0,0.125,0.8125,0.0625,10.2554,8.8031,9.4214,89.9979,90.0016,90.0016,0.0728,2.1497,1.01375,1.2312500000000002,1.87248497475,1.783125,1.355,0.1950625,-5.7958750000000006,2.265,-0.1394,-2.730875,0.70875,7.857236847875,67.19875482500001,1.5707596748806048,1.5708242520629283,1.5708242520629283,850.5575063926744,0.09405595670925353,1,0,0,0,0,0,5.0,1.99057331884,5.307692307692308,1.99766686632,5.0,1.9973018185099998,3.5
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0617,3.7029,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.9792719074400003,6.0,1.9792718874000002,0.0,0.0,4.0
80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,0.095,3.8226,1.0818679999999998,1.213438,1.4775212188577995,1.6787599999999998,1.441554,0.2861756,-5.79313316,2.7833900000000003,-0.20534884,-2.7090330000000002,0.6803140000000001,7.4844753416976,41.67605302932,1.5708626493064723,1.5708696306234802,1.5707422215880849,760.6401156657132,0.10517457382586756,0,0,0,0,0,1,6.0,1.9651972709,6.0,1.9747650375099999,0.0,0.0,4.0
80.0,0.0938,0.6875,0.2188,9.5583,9.5583,9.558,90.0045,90.00399999999998,89.9946,0.1461,1.8387,1.025111,1.262944,2.1462342131042997,1.784857,1.359207,0.2759594,-5.75375962,2.20119,-0.16673469,-2.7403678,0.7410159999999999,8.549552600317199,75.58760922068001,1.5708748666112362,1.570866139964976,1.5707020790152888,873.2293744915123,0.0916139588714415,0,0,0,0,0,1,6.0,2.05020862193,6.0,2.06416249302,6.0,2.0564751033,4.0
80.0,0.6562,0.1562,0.1875,10.1456,8.6961,9.3246,90.0037,90.0017,90.001,0.1985,2.673,1.1005189999999998,1.250816,1.7849055448959,1.672954,1.4526709999999998,0.39210009999999995,-5.73990134,2.741924,-0.24366303,-2.7185098000000005,0.7177439999999999,8.306372173690999,50.12439322932,1.57086090397722,1.5708259973921803,1.570813780087417,822.6829008283032,0.09724281362777017,1,0,0,0,0,0,5.333333333333333,1.98459550065,5.0,1.94533799835,5.166666666666667,1.9628346473900002,3.5
40.0,0.125,0.3125,0.5625,6.2764,6.2748,14.9602,90.0085,89.999,119.9993,0.4402,0.3670000000000001,1.06375,1.3312499999999998,2.6926668517500003,1.768125,1.385,0.4775625,-5.655475,2.155,-0.2416,-2.756875,0.80875,10.050990054875,89.74625482500002,1.570944679781316,1.5707788735023769,2.0943828850884314,510.24832824174314,0.07839320147865135,0,0,1,0,0,0,5.0,2.0861797138900005,6.0,2.15530930409,5.333333333333333,2.11258301788,3.6666666666666665
40.0,0.625,0.25,0.125,9.7311,5.7047,14.4281,98.1747,99.6,31.4714,0.2328,2.2593,1.09,1.23875,1.6997431938749998,1.68125,1.44375,0.34937499999999994,-5.759225,2.72625,-0.226275,-2.716625,0.70625,8.03870152275,48.646461625,1.7134717571576772,1.7383479349863522,0.5492795502121434,412.29702523951363,0.09701743537141216,0,0,1,0,0,0,5.8,2.0027673248199998,4.5,1.9079001188799998,4.0,1.8541337489200003,3.5
80.0,0.1875,0.8125,0.0,10.1568,8.7257,9.3445,89.9983,90.00200000000002,90.00200000000002,0.0614,2.4345,1.01625,1.218125,1.7355541756875,1.7725,1.361875,0.174625,-5.8110375,2.338125,-0.1358875,-2.7254375000000004,0.694375,7.5714233875,61.7089759875,1.5707666561976128,1.5708312333799366,1.5708312333799366,828.1580843387324,0.09659991433142673,1,0,0,0,0,0,5.0,1.9795735789900002,5.307692307692308,1.97895380682,0.0,0.0,3.5
80.0,0.2188,0.5312,0.25,24.6283,6.2468,6.0884,89.9999,104.4371,90.0001,0.1138,1.6944,1.045632,1.2678120000000002,2.1284135555172,1.7587400000000002,1.382196,0.3233244,-5.739641840000001,2.3128599999999997,-0.19162616,-2.737342,0.743436,8.6624935608024,71.64491824568,1.5707945814656443,1.8227712562345701,1.5707980721241486,907.1097360610088,0.08819219640105319,0,0,0,0,1,0,5.142857142857143,1.99789685778,4.705882352941177,1.96514675379,5.5,2.02079902841,3.333333333333333
80.0,0.4375,0.125,0.4375,10.5252,8.9931,9.6202,90.0025,90.0003,90.0006,0.2699,1.8454,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.678637500000002,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5708399600261964,1.5708015627826524,1.5708067987704086,910.5921041803917,0.08785492388165021,1,0,0,0,0,0,5.5,2.0597278518,5.5,2.05997020945,4.928571428571429,2.0188022541499997,3.5
80.0,0.3125,0.2812,0.4062,10.549,9.0167,9.6414,90.0012,90.0002,90.0005,0.2103,1.5678,1.074271,1.297993,2.3328699258504,1.7351330000000003,1.4073639999999998,0.433865,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.5708172707459205,1.5707998174534008,1.5708050534411566,917.0626662059793,0.08723504177852051,1,0,0,0,0,0,4.9,2.0242172467099997,5.4444444444444455,2.06099192828,5.384615384615384,2.05502589515,3.5
80.0,0.4375,0.5625,0.0,6.2421,6.2421,23.7696,90.0178,89.9991,120.0001,0.1252,2.7433,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495000005,51.0236106375,1.5711069954017514,1.570780618831629,2.0943968477224475,802.0722383776614,0.0997416394336434,0,1,0,0,0,0,5.071428571428571,1.8782341714300002,5.833333333333332,2.0419446889099997,0.0,0.0,3.6666666666666665
40.0,0.6875,0.1875,0.125,9.7089,5.6902,14.4064,98.4826,99.9592,31.4469,0.2712,2.1345,1.09875,1.238125,1.6653351294374998,1.66875,1.4543750000000002,0.36425,-5.7568375000000005,2.785625,-0.2355375,-2.7144375,0.704375,8.02710721325,45.9751202875,1.7188456259245677,1.7446171576595155,0.5488519445454048,408.9653518961212,0.0978077967107594,0,0,1,0,0,0,5.454545454545454,1.9789664123500001,5.333333333333333,1.9732110326299999,5.0,1.9481156048800001,3.583333333333333
40.0,0.5,0.375,0.125,10.0751,5.8346,14.3692,90.796,90.9241,30.3005,0.2728,2.5418,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.763999999999999,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.5846891476407714,1.5869249144125759,0.5288434900005418,426.11614348422216,0.09387112084731676,0,0,1,0,0,0,5.25,1.98317844502,5.333333333333333,1.9886273968400001,6.0,2.03055232165,3.583333333333333
80.0,0.625,0.2812,0.0938,10.0562,8.6299,9.257,90.00299999999999,90.00200000000002,90.0013,0.1432,2.9752,1.0868799999999998,1.23251,1.6485638447501998,1.6821860000000002,1.441878,0.33174699999999996,-5.76798596,2.733114,-0.21989772,-2.7150026,0.70001,7.9018113226332,47.239497625,1.570848686672456,1.5708312333799366,1.5708190160751725,803.3594897201781,0.09958181987476764,1,0,0,0,0,0,5.15,1.959066161,5.4444444444444455,1.9592077682599998,5.333333333333333,1.95890384134,3.5
80.0,0.125,0.2188,0.6562,10.9139,9.3013,9.9251,90.0001,89.9982,90.0002,0.2677,1.0205,1.07312,1.34999,2.8463689354998,1.765314,1.390622,0.530503,-5.62916404,2.134386,-0.26075228,-2.7617474,0.8274900000000001,10.4620994058668,93.971656325,1.5707980721241486,1.5707649108683606,1.5707998174534008,1007.5312221856875,0.07940200585193978,1,0,0,0,0,0,5.25,2.11326327618,5.428571428571429,2.13766444503,5.190476190476192,2.10475769,3.5
30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0442,4.2309,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701598,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,0,0,0,1,0,0,6.0,1.9641301214200002,6.0,1.96413013466,0.0,0.0,4.0
80.0,0.4688,0.2188,0.3125,9.4843,9.484,9.4841,90.0023,90.0028,89.9978,0.2292,2.3414,1.086981,1.277934,2.0934879102291,1.7070459999999998,1.428579,0.4181499,-5.71312366,2.536826,-0.24146197,-2.7321152,0.748506,8.891096094308999,63.78496269568001,1.5708364693676926,1.5708451960139522,1.5707579295513527,853.0862683560975,0.09377715123015694,0,0,0,0,0,1,6.0,2.04302775469,6.0,2.0517235523900004,6.0,2.0438979230200003,4.0
80.0,0.0625,0.75,0.1875,10.4232,8.9329,9.5513,89.9978,90.0009,90.001,0.1649,1.6372,1.0174999999999998,1.256875,2.1119385084375,1.791875,1.3518750000000002,0.2508125,-5.7631625,2.178125,-0.1556875,-2.7395625000000012,0.735625,8.417269459125,75.5069711625,1.5707579295513527,1.5708120347581649,1.570813780087417,889.3158426475273,0.089956791685884,1,0,0,0,0,0,5.0,2.02729483558,5.333333333333333,2.0356137522999997,5.0,1.9890017067099997,3.5
80.0,0.875,0.0938,0.0312,6.1329,6.1325,23.4812,90.0105,90.0024,120.0048,0.2143,3.6242,1.1156199999999998,1.2174899999999995,1.4082448159998,1.6340640000000002,1.4806219999999999,0.355878,-5.7760140400000015,2.984386,-0.24415228,-2.7029973999999997,0.67999,7.580776183116799,33.731185275,1.570979586366356,1.5708382146969444,2.0944788781972914,764.7743950021656,0.10460601260032176,0,1,0,0,0,0,5.4642857142857135,1.93727834119,5.666666666666668,1.97780646562,6.0,2.0385986267700003,3.6666666666666665
80.0,0.0,0.4062,0.5938,24.765,6.5014,6.4860000000000015,90.0003,105.241,90.0,0.0824,1.1499,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.46549700000000005,-5.65146096,2.0293639999999997,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0,0,0,0,1,0,0.0,0.0,4.153846153846153,1.98943907866,5.578947368421051,2.0987595672,3.333333333333333
80.0,0.3125,0.6562,0.0312,6.3051,6.3051,23.9038,90.0137,90.0015,119.9979,0.2527,1.3415,1.0367709999999999,1.2229929999999998,1.7177335181004,1.7463830000000002,1.3848639999999999,0.22199000000000002,-5.79691972,2.4497950000000004,-0.16077897,-2.7224117000000003,0.6967949999999999,7.684364347985199,57.7662850125,1.57103543690242,1.5708225067336763,2.0943584504789032,822.9827023708542,0.09720738937712232,0,1,0,0,0,0,5.6,2.01402405065,5.476190476190476,1.9879533637400002,5.0,1.87564886626,3.6666666666666665
80.0,0.3125,0.375,0.3125,24.5144,6.2551,6.1334,89.9999,104.6359,90.0001,0.1756,1.6822,1.065,1.279375,2.1793517199375,1.738125,1.401875,0.3809375,-5.7185125,2.388125,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.5707945814656443,1.826240970787535,1.5707980721241486,909.9775930144693,0.08791425263009517,0,0,0,0,1,0,4.8,1.97538014145,4.833333333333333,1.97795855063,5.4,2.01692117816,3.333333333333333
80.0,0.5,0.1562,0.3438,10.392,8.8895,9.5168,90.0028,90.0008,90.0007,0.2614,2.0137,1.09438,1.28376,2.1274709121252,1.699686,1.4356280000000001,0.443247,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900779,0.09099605672046383,1,0,0,0,0,0,5.4375,2.03222533565,5.2,2.0191996873599996,5.0,1.9982359303400001,3.5
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0215,2.5838,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999998,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140396,0.09549094493297576,0,0,0,0,1,0,3.6666666666666665,1.951913618,3.4,1.91418676333,0.0,0.0,2.333333333333333
80.0,0.2188,0.3438,0.4375,6.6354,6.6351,24.4969,90.0091,90.0025,119.991,0.28,0.9661,1.064481,1.305434,2.4361656372291,1.7532960000000002,1.3935790000000001,0.4292749,-5.68757366,2.271826,-0.22996197,-2.7473652000000004,0.7810060000000001,9.485911634059,80.10720304568001,1.570955151756828,1.5708399600261964,2.094238022760516,934.1050312956698,0.08564347404170848,0,1,0,0,0,0,5.285714285714286,2.02831384559,5.545454545454546,2.09060453932,5.571428571428571,2.09651416923,3.6666666666666665
80.0,0.0,0.5938,0.4062,9.7639,9.7639,9.7636,90.0036,90.0031,89.9953,0.1319,1.4285,1.03062,1.30124,2.5050941258747996,1.797814,1.354372,0.359503,-5.7041390399999985,2.070636,-0.19112728,-2.7531223999999996,0.7812399999999999,9.3884114213668,88.040589,1.5708591586479683,1.5708504320017085,1.5707142963200529,930.8005288740108,0.08594752314631363,0,0,0,0,0,1,0.0,0.0,6.0,2.10657336348,6.0,2.10395421184,4.0
40.0,0.875,0.0,0.125,9.7273,5.645,13.9226,90.9296,91.077,30.5048,0.2665,2.34,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.9923242847500005,37.961096275,1.5870209075214357,1.5895935228388756,0.5324091976623662,387.99891114390175,0.10309307281835316,0,0,1,0,0,0,5.285714285714286,1.92473047907,0.0,0.0,6.0,1.96752121039,3.583333333333333
80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1104,3.4371,1.06875,1.214375,1.5291057890625,1.6975,1.425625,0.263875,-5.7967125,2.694375,-0.1914625,-2.7123125000000003,0.683125,7.5018575305,45.6809279625,1.5708696306234802,1.5708731212819844,1.5707317496125734,770.5067337515608,0.10382777527521893,0,0,0,0,0,1,6.0,1.9790622969999998,6.0,1.9742599580200002,0.0,0.0,4.0
80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127000000000002,89.9998,104.6466,90.0001,0.1801,1.7088,1.069481,1.279184,2.1623040391041,1.732046,1.407329,0.3883999,-5.71789866,2.4180759999999997,-0.22293697,-2.7364901999999995,0.752256,8.914284713309,69.12764537068001,1.5707928361363923,1.8264277210174984,1.5707980721241486,906.4870033361508,0.08825278211995914,0,0,0,0,1,0,4.545454545454546,1.9519571550900001,5.090909090909091,1.99418452974,5.4,2.01432665569,3.333333333333333
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0702,3.4502,1.048338,1.215833,1.6093729217822998,1.7266599999999999,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,0,0,0,1,0,0,6.0,1.9868438220299998,6.0,1.9868438145200003,0.0,0.0,4.0
40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.1357,2.3551,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.352269299999996,1.6396931990173726,1.6288861202890241,0.5256669907619121,409.29930059920304,0.09772799499398384,0,0,1,0,0,0,5.25,1.95732081715,5.5,1.9748537758700002,0.0,0.0,3.583333333333333
80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2867,1.8095,1.051248,1.260948,2.042881194858,1.747196,1.3909319999999998,0.3205476,-5.7460191200000015,2.379004,-0.19449656,-2.7335356,0.735324,8.5140276020808,67.57088705432,1.5709726050493482,1.5708626493064723,2.094300854613588,871.7786624250516,0.09176641210449188,0,1,0,0,0,0,5.4444444444444455,2.01968457297,5.5,2.03214189866,5.571428571428571,2.0477934104199997,3.6666666666666665
80.0,0.375,0.4375,0.1875,10.2771,8.8083,9.432,90.001,90.0014,90.001,0.2135,2.1964,1.06125,1.25375,1.93989818625,1.729375,1.4050000000000002,0.3251875,-5.751225,2.475,-0.202,-2.728625,0.7262500000000001,8.359297911625001,62.150264475,1.570813780087417,1.5708207614044245,1.570813780087417,853.8202917847783,0.09369653165863798,1,0,0,0,0,0,5.333333333333333,2.01318197902,5.428571428571429,2.00758563501,4.666666666666667,1.9456492945599997,3.5
30.0,0.0,0.0833,0.9167,5.5351,5.5345,14.6534,89.9979,89.9993,120.0011,0.1023,0.9843,1.08167,1.4033399999999998,3.3424998222918,1.782499,1.3850019999999998,0.6479354999999999,-5.56079064,1.9583259999999998,-0.29547348,-2.7796684,0.8833399999999999,11.628233445713802,111.0615865,1.5707596748806048,1.5707841094901327,2.0944143010149667,388.7479262371669,0.07717082966944919,0,0,0,1,0,0,0.0,0.0,6.0,2.20207215809,6.0,2.2020721460900003,4.0
40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3764,0.9052,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.570780618831629,1.5707404762588326,2.094405574368708,470.67920808739234,0.0849835712151812,0,0,1,0,0,0,5.7142857142857135,2.08132998972,5.333333333333333,2.0557378482599997,5.0,2.03025485058,3.583333333333333
80.0,0.7188,0.2812,0.0,6.1557,6.1554,23.5583,90.0171,89.9982,120.0036,0.2374,3.1829,1.090632,1.212812,1.4430581015172002,1.6662400000000002,1.4521959999999998,0.3010744,-5.790741840000001,2.84286,-0.21462615999999995,-2.706842,0.6784359999999999,7.472862481302401,39.00043754568,1.5710947780969875,1.5707649108683606,2.0944579342462672,773.0231980341738,0.10348977909517194,0,1,0,0,0,0,5.521739130434782,1.9560790885599997,5.4444444444444455,1.9400675091900004,0.0,0.0,3.6666666666666665
80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1987,2.5485,1.074481,1.2529339999999998,1.8884424409791,1.710796,1.4210790000000002,0.3475249,-5.748223660000002,2.564326,-0.21591197,-2.7256152,0.7235060000000001,8.342657792558999,58.148087695680005,1.5708521773309605,1.5708574133187163,1.5707422215880849,823.5176581875038,0.09714424360501699,0,0,0,0,0,1,6.0,2.0208661719,6.0,2.02070900173,6.0,2.0234417050999998,4.0
30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.428,89.9912,90.0099,120.0012,0.1261,3.4081,1.079893,1.230705,1.654113208089,1.6906599999999998,1.4340260000000002,0.3158769,-5.77194548,2.695593,-0.21156077,-2.7156429000000006,0.699091,7.862717607952999,48.54134676538,1.570642737820721,1.5709691143908442,2.0944160463442194,285.8979645786476,0.10493254138487336,0,0,0,1,0,0,6.0,1.9878663658700002,6.0,1.9878663655700002,6.0,1.9878663461500001,4.0
80.0,0.0,0.0,1.0,10.2904,10.2903,10.2907,90.0004,90.0004,89.9994,0.0,0.9166,1.09,1.42,3.479142123,1.78,1.39,0.695,-5.5374,1.94,-0.3125,-2.784,0.9,11.99371273,114.818,1.5708033081119046,1.5708033081119046,1.5707858548193845,1089.6956329041247,0.0734149955128238,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6.0,2.2190810827200003,4.0
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0406,2.7322,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999998,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140396,0.09549094493297576,0,0,0,0,1,0,3.333333333333333,1.9038118783000002,3.6,1.9430058884299999,0.0,0.0,2.333333333333333
40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,0.1604,0.7631,1.08375,1.4074999999999998,3.3766193883749995,1.781875,1.38625,0.6596875,-5.55495,1.95375,-0.299725,-2.78075,0.8875,11.719493579124999,111.9995625,1.5707910908071407,1.5707230229663134,1.5707998174534008,552.3584744550948,0.07241673994313251,1,0,0,0,0,0,0.0,0.0,4.0,2.0428711281,5.333333333333333,2.18623662924,3.5
80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,0.1064,3.2272,1.055632,1.2153120000000002,1.5806903592672,1.7162400000000002,1.4096959999999998,0.24157440000000002,-5.80029184,2.6053599999999997,-0.17757615999999998,-2.715592,0.6859360000000001,7.5192397193024005,49.68580289568,1.5708748666112362,1.5708766119404882,1.570719532307809,780.4667848750491,0.10250276059192936,0,0,0,0,0,1,6.0,1.9866999436700001,6.0,1.9843214448599997,0.0,0.0,4.0
80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0409,0.9133,1.088019,1.407066,3.3592590047709,1.775454,1.3914209999999998,0.6671001,-5.5531763399999985,1.9831740000000002,-0.30433803,-2.7793848,0.886494,11.712945079191,110.65905660431999,1.5708067987704086,1.5708067987704086,1.570782364160881,1068.0581140415684,0.0749022913156638,0,0,0,0,0,1,6.0,2.2113312194,6.0,2.2113330557900004,6.0,2.2038314413299998,4.0
80.0,0.0,0.9062,0.0938,9.4868,9.4868,9.4863,90.0057,90.0048,89.9931,0.1103,1.9497,0.99938,1.23876,1.9926444891252,1.807186,1.335628,0.182997,-5.791860959999998,2.139364,-0.12727272,-2.7368776,0.7187600000000001,8.0177544176332,73.952911,1.5708958105622604,1.5708801025989922,1.5706758990765088,853.7610504419334,0.09370303313624988,0,0,0,0,0,1,0.0,0.0,6.0,2.04776513367,6.0,2.0261785577599998,4.0
80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.1022,3.6786,1.0775,1.21375,1.4946977246250002,1.685,1.43625,0.27875,-5.7943250000000015,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5708643946357244,1.5708713759527322,1.5707387309295808,763.9195712769485,0.1047230664168926,0,0,0,0,0,1,6.0,1.9700549190999999,6.0,1.97340504717,0.0,0.0,4.0
