number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206,Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord,Hf_log,band_log,Al?,Ga?,In?
80.0,0.8438,0.125,0.0312,6.142,6.1416,23.5046,90.0119,90.0019,120.0044,0.2261,3.4819,1.111252,1.217802,1.425421321767,1.6403040000000002,1.4753180000000001,0.34845239999999994,-5.77720588,2.954746,-0.23952844,-2.7040894,0.680926,7.5865640624192,35.064718870680004,1.571004020975884,1.5708294880506846,2.0944718968802842,767.8131825460747,0.10419201157073044,0,1,0,0,0,0,5.481481481481482,1.9434122461,5.5,1.9472291457,6.0,2.04137917408,3.6666666666666665,-1.4867778996982128,1.2475781218066568,1,1,1
30.0,0.4167,0.3333,0.25,5.0862,5.0858,13.6981,89.9942,90.0065,120.001,0.1608,2.5143,1.073338,1.265833,2.0194638602823,1.7191599999999998,1.4158389999999998,0.3704246,-5.73208206,2.500865,-0.22095494,-2.7304155000000003,0.737499,8.6257813392016,63.186383034619986,1.5706950976982808,1.5709097731962762,2.0944125556857154,306.8593037887638,0.09776467465575506,0,0,0,1,0,0,6.0,2.03535443122,6.0,2.03535445076,6.0,2.03535443917,4.0,-1.827593922237271,0.9219944347908331,1,1,1
80.0,0.5,0.5,0.0,6.2225,6.2224,23.7226,90.0187,89.9985,120.0009,0.1117,2.9429,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5711227033650197,1.5707701468561168,2.094410810356464,795.4479767982815,0.10057225907092512,0,1,0,0,0,0,5.0625,1.8710060957700003,5.9375,2.05518225635,0.0,0.0,3.6666666666666665,-2.1919385729069822,1.0793954897409772,1,1,0
80.0,0.0625,0.0938,0.8438,10.1256,10.1256,10.1258,90.0009,90.0009,89.9987,0.0908,0.9961,1.083229,1.388257,3.1886931180246,1.7723669999999998,1.391386,0.6216349999999999,-5.57945528,2.0339549999999997,-0.28984603000000003,-2.7739632999999997,0.8669549999999999,11.297550539264801,105.1097919625,1.5708120347581649,1.5708120347581649,1.5707736375146206,1038.1757472169058,0.07705824395769248,0,0,0,0,0,1,6.0,2.19050564539,6.0,2.19050510492,6.0,2.18225237243,4.0,-2.3990959933748894,-0.0039076248310170765,1,1,1
80.0,0.4062,0.125,0.4688,6.5988,6.5984,24.3959,90.0152,90.0081,119.9925,0.385,1.2886,1.093748,1.309698,2.384156004483,1.714696,1.427182,0.4915476,-5.67104412,2.442754,-0.26412156,-2.7421606,0.781574,9.587715586580801,73.50195437932,1.5710616168411995,1.570937698464308,2.094264202699296,919.9915978325528,0.08695731590209671,0,1,0,0,0,0,5.6923076923076925,2.11240062751,5.0,1.94265961684,5.466666666666668,2.06180032378,3.6666666666666665,-0.9545119446943529,0.253556357722405,1,1,1
40.0,0.4375,0.5625,0.0,10.0463,5.7672,14.2585,94.2984,93.5832,30.1116,0.1185,2.3298,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.6458175593626208,1.6333349645523574,0.5255465630435245,413.2842351168112,0.09678569033414584,0,0,1,0,0,0,5.428571428571429,1.97649158706,5.333333333333333,1.96998646093,0.0,0.0,3.583333333333333,-2.132842318406951,0.8457824269835397,1,1,0
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0467,3.7759,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.98185647347,6.0,1.98185646947,0.0,0.0,4.0,-3.0640111143072857,1.3286387648817246,1,1,0
40.0,0.4375,0.0,0.5625,5.3319,9.097999999999999,9.7263,90.0029,89.9996,90.0005,0.2358,1.7358,1.1075,1.328125,2.5206265295625,1.705625,1.438125,0.5519375,-5.6435375,2.451875,-0.2879125,-2.7459375,0.799375,9.993018507375,76.3895481375,1.5708469413432042,1.5707893454778887,1.5708050534411566,471.819176675237,0.0847782412785075,1,0,0,0,0,0,6.0,2.1074210039500003,0.0,0.0,4.666666666666667,2.0275235739400004,3.5,-1.4447712908788664,0.5514684022280074,1,0,1
80.0,0.125,0.8125,0.0625,10.2554,8.8031,9.4214,89.9979,90.0016,90.0016,0.0728,2.1497,1.01375,1.2312500000000002,1.8724849747499999,1.783125,1.355,0.1950625,-5.7958750000000006,2.265,-0.1394,-2.730875,0.70875,7.857236847875,67.19875482500001,1.5707596748806048,1.5708242520629283,1.5708242520629283,850.5575063926744,0.09405595670925353,1,0,0,0,0,0,5.0,1.99057331884,5.307692307692308,1.99766686632,5.0,1.99730181851,3.5,-2.6200393237794968,0.765328297519953,1,1,1
30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,0.0617,3.7029,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.5706619364424932,1.5709516610983238,2.094410810356464,282.2113960343946,0.10630329044665418,0,0,0,1,0,0,6.0,1.9792719074400005,6.0,1.9792718874,0.0,0.0,4.0,-2.785471348070795,1.3091162964358556,1,1,0
80.0,0.6562,0.3438,0.0,9.1287,9.1282,9.1282,90.0038,90.0042,89.9969,0.095,3.8226,1.0818679999999998,1.213438,1.4775212188577995,1.6787599999999998,1.441554,0.2861756,-5.79313316,2.7833900000000003,-0.20534884,-2.709033,0.6803140000000001,7.4844753416976,41.67605302932,1.5708626493064723,1.5708696306234802,1.5707422215880849,760.6401156657132,0.10517457382586756,0,0,0,0,0,1,6.0,1.9651972709,6.0,1.97476503751,0.0,0.0,4.0,-2.353878387381596,1.3409308193683604,1,1,0
80.0,0.0938,0.6875,0.2188,9.5583,9.5583,9.558,90.0045,90.00399999999998,89.9946,0.1461,1.8387,1.025111,1.262944,2.1462342131043,1.784857,1.359207,0.2759594,-5.75375962,2.20119,-0.16673469,-2.7403678,0.7410159999999999,8.549552600317199,75.58760922068002,1.5708748666112362,1.5708661399649757,1.5707020790152888,873.2293744915123,0.0916139588714415,0,0,0,0,0,1,6.0,2.05020862193,6.0,2.06416249302,6.0,2.0564751033,4.0,-1.9234639602254833,0.6090588001776587,1,1,1
80.0,0.6562,0.1562,0.1875,10.1456,8.6961,9.3246,90.0037,90.0017,90.001,0.1985,2.673,1.1005189999999998,1.250816,1.7849055448959,1.672954,1.4526709999999998,0.3921001,-5.73990134,2.741924,-0.24366303,-2.7185098000000005,0.7177439999999999,8.306372173690999,50.12439322932,1.5708609039772201,1.5708259973921803,1.5708137800874171,822.6829008283032,0.09724281362777017,1,0,0,0,0,0,5.333333333333333,1.98459550065,5.0,1.94533799835,5.166666666666667,1.96283464739,3.5,-1.616966178854892,0.983201437156782,1,1,1
40.0,0.125,0.3125,0.5625,6.2764,6.2748,14.9602,90.0085,89.999,119.9993,0.4402,0.3670000000000001,1.06375,1.3312499999999998,2.6926668517500003,1.768125,1.385,0.4775625,-5.655475,2.155,-0.2416,-2.756875,0.80875,10.050990054875,89.74625482500002,1.570944679781316,1.5707788735023769,2.0943828850884314,510.24832824174314,0.07839320147865135,0,0,1,0,0,0,5.0,2.0861797138900005,6.0,2.15530930409,5.333333333333333,2.11258301788,3.6666666666666665,-0.8205261098897758,-1.0023934309275664,1,1,1
40.0,0.625,0.25,0.125,9.7311,5.7047,14.4281,98.1747,99.6,31.4714,0.2328,2.2593,1.09,1.23875,1.6997431938749998,1.68125,1.44375,0.34937499999999994,-5.759225,2.72625,-0.226275,-2.716625,0.70625,8.03870152275,48.646461625,1.7134717571576772,1.7383479349863522,0.5492795502121434,412.29702523951363,0.09701743537141216,0,0,1,0,0,0,5.8,2.00276732482,4.5,1.90790011888,4.0,1.8541337489200005,3.5,-1.4575755631248544,0.8150550307932787,1,1,1
80.0,0.1875,0.8125,0.0,10.1568,8.7257,9.3445,89.9983,90.00200000000002,90.00200000000002,0.0614,2.4345,1.01625,1.218125,1.7355541756875,1.7725,1.361875,0.174625,-5.8110375,2.338125,-0.1358875,-2.7254375000000004,0.694375,7.5714233875,61.7089759875,1.5707666561976128,1.5708312333799366,1.5708312333799366,828.1580843387324,0.09659991433142673,1,0,0,0,0,0,5.0,1.97957357899,5.307692307692308,1.97895380682,0.0,0.0,3.5,-2.79034544382904,0.8897413966406185,1,1,0
80.0,0.2188,0.5312,0.25,24.6283,6.2468,6.0884,89.9999,104.4371,90.0001,0.1138,1.6944,1.045632,1.2678120000000002,2.1284135555172,1.7587400000000002,1.382196,0.3233244,-5.739641840000001,2.31286,-0.19162616,-2.737342,0.743436,8.6624935608024,71.64491824568,1.5707945814656443,1.82277125623457,1.5707980721241486,907.1097360610088,0.08819219640105319,0,0,0,0,1,0,5.142857142857143,1.99789685778,4.705882352941177,1.96514675379,5.5,2.02079902841,3.333333333333333,-2.1733127572899065,0.5273286958650049,1,1,1
80.0,0.4375,0.125,0.4375,10.5252,8.9931,9.6202,90.0025,90.0003,90.0006,0.2699,1.8454,1.095,1.303125,2.3155810603125,1.709375,1.430625,0.4813125,-5.6786375000000024,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5708399600261964,1.5708015627826524,1.5708067987704086,910.5921041803917,0.08785492388165021,1,0,0,0,0,0,5.5,2.0597278518,5.5,2.05997020945,4.928571428571429,2.01880225415,3.5,-1.3097037589581781,0.6126960561623184,1,1,1
80.0,0.3125,0.2812,0.4062,10.549000000000001,9.0167,9.6414,90.0012,90.0002,90.0005,0.2103,1.5678,1.074271,1.297993,2.3328699258504,1.7351330000000005,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897,-2.7419117,0.771795,9.329679253235199,74.6769100125,1.5708172707459205,1.5707998174534008,1.5708050534411566,917.0626662059793,0.08723504177852051,1,0,0,0,0,0,4.9,2.02421724671,5.4444444444444455,2.06099192828,5.384615384615384,2.05502589515,3.5,-1.559220196273483,0.4496733627724848,1,1,1
80.0,0.4375,0.5625,0.0,6.2421,6.2421,23.7696,90.0178,89.9991,120.0001,0.1252,2.7433,1.05125,1.215625,1.5979219179375,1.7225,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.5711069954017514,1.5707806188316291,2.0943968477224475,802.0722383776614,0.0997416394336434,0,1,0,0,0,0,5.071428571428571,1.87823417143,5.833333333333332,2.04194468891,0.0,0.0,3.6666666666666665,-2.077842820316139,1.0091615752787622,1,1,0
40.0,0.6875,0.1875,0.125,9.7089,5.6902,14.4064,98.4826,99.9592,31.4469,0.2712,2.1345,1.09875,1.238125,1.6653351294374998,1.66875,1.4543750000000002,0.36425,-5.7568375000000005,2.785625,-0.2355375,-2.7144375,0.704375,8.02710721325,45.9751202875,1.7188456259245677,1.7446171576595155,0.5488519445454048,408.9653518961212,0.0978077967107594,0,0,1,0,0,0,5.454545454545454,1.97896641235,5.333333333333333,1.97321103263,5.0,1.94811560488,3.583333333333333,-1.3048987229158966,0.7582324272158797,1,1,1
40.0,0.5,0.375,0.125,10.0751,5.8346,14.3692,90.796,90.9241,30.3005,0.2728,2.5418,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.7639999999999985,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.5846891476407714,1.586924914412576,0.5288434900005418,426.11614348422216,0.09387112084731676,0,0,1,0,0,0,5.25,1.98317844502,5.333333333333333,1.98862739684,6.0,2.03055232165,3.583333333333333,-1.29901635301283,0.932872491465833,1,1,1
80.0,0.625,0.2812,0.0938,10.0562,8.6299,9.257,90.00299999999999,90.00200000000002,90.0013,0.1432,2.9752,1.0868799999999998,1.23251,1.6485638447501998,1.6821860000000002,1.441878,0.331747,-5.76798596,2.733114,-0.21989772,-2.7150026,0.70001,7.9018113226332,47.239497625,1.570848686672456,1.5708312333799366,1.5708190160751725,803.3594897201781,0.09958181987476764,1,0,0,0,0,0,5.15,1.959066161,5.4444444444444455,1.95920776826,5.333333333333333,1.95890384134,3.5,-1.9435130244555918,1.0903112636287233,1,1,1
80.0,0.125,0.2188,0.6562,10.9139,9.3013,9.9251,90.0001,89.9982,90.0002,0.2677,1.0205,1.07312,1.34999,2.8463689354998,1.765314,1.390622,0.530503,-5.62916404,2.134386,-0.26075228,-2.7617474,0.8274900000000001,10.4620994058668,93.971656325,1.5707980721241486,1.5707649108683606,1.5707998174534008,1007.5312221856875,0.07940200585193978,1,0,0,0,0,0,5.25,2.11326327618,5.428571428571429,2.13766444503,5.190476190476192,2.10475769,3.5,-1.3178883284558303,0.020292703267762394,1,1,1
30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0442,4.2309,1.083338,1.213333,1.4717406640323,1.6766599999999998,1.443339,0.28867459999999995,-5.79273206,2.793365,-0.20690494,-2.7086655,0.679999,7.482527497701597,41.227267684619996,1.5706113218941848,1.5710005303173795,2.0944160463442194,275.7870771620909,0.10877957121380208,0,0,0,1,0,0,6.0,1.96413012142,6.0,1.96413013466,0.0,0.0,4.0,-3.1190304898984844,1.4424147363841673,1,1,0
80.0,0.4688,0.2188,0.3125,9.4843,9.484,9.4841,90.0023,90.0028,89.9978,0.2292,2.3414,1.086981,1.2779340000000001,2.0934879102291,1.7070459999999998,1.428579,0.41814989999999996,-5.71312366,2.536826,-0.24146197,-2.7321152,0.748506,8.891096094308999,63.78496269568001,1.5708364693676926,1.5708451960139522,1.5707579295513527,853.0862683560975,0.09377715123015694,0,0,0,0,0,1,6.0,2.04302775469,6.0,2.0517235523900004,6.0,2.0438979230200003,4.0,-1.4731602941415527,0.8507490410634351,1,1,1
80.0,0.0625,0.75,0.1875,10.4232,8.9329,9.5513,89.9978,90.0009,90.001,0.1649,1.6372,1.0174999999999998,1.256875,2.1119385084375,1.791875,1.3518750000000002,0.2508125,-5.7631625,2.178125,-0.1556875,-2.739562500000001,0.735625,8.417269459125,75.5069711625,1.5707579295513527,1.5708120347581649,1.5708137800874171,889.3158426475273,0.089956791685884,1,0,0,0,0,0,5.0,2.02729483558,5.333333333333333,2.0356137523,5.0,1.98900170671,3.5,-1.802416049416584,0.4929874656361109,1,1,1
80.0,0.875,0.0938,0.0312,6.1329,6.1325,23.4812,90.0105,90.0024,120.0048,0.2143,3.6242,1.1156199999999998,1.2174899999999995,1.4082448159998,1.6340640000000002,1.480622,0.355878,-5.7760140400000015,2.984386,-0.24415228,-2.7029974,0.67999,7.580776183116798,33.731185275,1.570979586366356,1.5708382146969444,2.0944788781972914,764.7743950021656,0.10460601260032176,0,1,0,0,0,0,5.4642857142857135,1.93727834119,5.666666666666668,1.97780646562,6.0,2.0385986267700003,3.6666666666666665,-1.5403783765026058,1.2876335742959204,1,1,1
80.0,0.0,0.4062,0.5938,24.765,6.5014,6.4860000000000015,90.0003,105.241,90.0,0.0824,1.1499,1.0493800000000002,1.33876,2.8128263661252,1.792186,1.365628,0.4654970000000001,-5.65146096,2.029364,-0.22947272,-2.7628776000000004,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0,0,0,0,1,0,0.0,0.0,4.153846153846153,1.98943907866,5.57894736842105,2.0987595672,3.333333333333333,-2.496169842066711,0.13967498207248197,0,1,1
80.0,0.3125,0.6562,0.0312,6.3051,6.3051,23.9038,90.0137,90.0015,119.9979,0.2527,1.3415,1.036771,1.2229929999999998,1.7177335181003999,1.7463830000000002,1.384864,0.22199,-5.79691972,2.4497950000000004,-0.16077897,-2.7224117000000003,0.6967949999999999,7.684364347985199,57.7662850125,1.57103543690242,1.5708225067336763,2.0943584504789032,822.9827023708542,0.09720738937712232,0,1,0,0,0,0,5.6,2.01402405065,5.476190476190476,1.98795336374,5.0,1.87564886626,3.6666666666666665,-1.3755522645879885,0.2937883908835417,1,1,1
80.0,0.3125,0.375,0.3125,24.5144,6.2551,6.1334,89.9999,104.6359,90.0001,0.1756,1.6822,1.065,1.279375,2.1793517199375,1.738125,1.401875,0.3809375,-5.7185125,2.388125,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.5707945814656443,1.8262409707875351,1.5707980721241486,909.9775930144693,0.08791425263009517,0,0,0,0,1,0,4.8,1.97538014145,4.833333333333333,1.97795855063,5.4,2.01692117816,3.333333333333333,-1.7395465977811206,0.5201024605461998,1,1,1
80.0,0.5,0.1562,0.3438,10.392000000000001,8.8895,9.5168,90.0028,90.0008,90.0007,0.2614,2.0137,1.09438,1.28376,2.1274709121252,1.699686,1.435628,0.443247,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900779,0.09099605672046383,1,0,0,0,0,0,5.4375,2.03222533565,5.2,2.01919968736,5.0,1.99823593034,3.5,-1.3417034777920154,0.6999738259022227,1,1,1
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0215,2.5838,1.0425,1.21625,1.6323299823750002,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999997,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.443942711404,0.09549094493297576,0,0,0,0,1,0,3.6666666666666665,1.951913618,3.4,1.91418676333,0.0,0.0,2.333333333333333,-3.83970234384852,0.9492611835440639,1,1,0
80.0,0.2188,0.3438,0.4375,6.6354,6.6351,24.4969,90.0091,90.0025,119.991,0.28,0.9661,1.064481,1.305434,2.4361656372291,1.7532960000000002,1.393579,0.42927489999999996,-5.68757366,2.271826,-0.22996197,-2.7473652000000004,0.7810060000000001,9.485911634059,80.10720304568002,1.570955151756828,1.5708399600261964,2.094238022760516,934.1050312956697,0.08564347404170848,0,1,0,0,0,0,5.285714285714286,2.02831384559,5.545454545454546,2.09060453932,5.571428571428571,2.09651416923,3.6666666666666665,-1.2729656758128873,-0.03448793045867319,1,1,1
80.0,0.0,0.5938,0.4062,9.7639,9.7639,9.7636,90.0036,90.0031,89.9953,0.1319,1.4285,1.03062,1.30124,2.5050941258748,1.797814,1.354372,0.359503,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5708591586479683,1.5708504320017085,1.5707142963200529,930.8005288740108,0.08594752314631363,0,0,0,0,0,1,0.0,0.0,6.0,2.10657336348,6.0,2.10395421184,4.0,-2.025711219258868,0.35662494268869077,0,1,1
40.0,0.875,0.0,0.125,9.7273,5.645,13.9226,90.9296,91.07700000000001,30.5048,0.2665,2.34,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5870209075214357,1.5895935228388756,0.5324091976623662,387.99891114390175,0.10309307281835316,0,0,1,0,0,0,5.285714285714286,1.92473047907,0.0,0.0,6.0,1.96752121039,3.583333333333333,-1.3223810353762377,0.85015092936961,1,0,1
80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1104,3.4371,1.06875,1.214375,1.5291057890625,1.6975,1.425625,0.263875,-5.7967125,2.694375,-0.1914625,-2.7123125000000003,0.683125,7.5018575305,45.6809279625,1.5708696306234802,1.5708731212819844,1.5707317496125734,770.5067337515608,0.10382777527521893,0,0,0,0,0,1,6.0,1.979062297,6.0,1.97425995802,0.0,0.0,4.0,-2.2036451451391423,1.2346280925855528,1,1,0
80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.1270000000000024,89.9998,104.6466,90.0001,0.1801,1.7088,1.069481,1.279184,2.1623040391041,1.732046,1.407329,0.3883999,-5.71789866,2.418076,-0.22293697,-2.7364901999999995,0.752256,8.914284713309,69.12764537068001,1.5707928361363923,1.8264277210174984,1.5707980721241486,906.4870033361508,0.08825278211995914,0,0,0,0,1,0,4.545454545454546,1.95195715509,5.090909090909091,1.99418452974,5.4,2.01432665569,3.333333333333333,-1.7142430268002267,0.5357913697837388,1,1,1
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0702,3.4502,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.5558650000000003,-0.16985494,-2.7174155000000004,0.6874990000000001,7.528904735701599,51.91263303462,1.5706881163812734,1.570927226488796,2.09440731969796,285.4575763387698,0.1050944255352227,0,0,0,1,0,0,6.0,1.98684382203,6.0,1.9868438145200005,0.0,0.0,4.0,-2.6564069679503715,1.2384322003775068,1,1,0
40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.1357,2.3551,1.06,1.215,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.1822,-2.7145,0.685,7.51345184,48.3522693,1.6396931990173726,1.628886120289024,0.5256669907619121,409.29930059920304,0.09772799499398384,0,0,1,0,0,0,5.25,1.95732081715,5.5,1.97485377587,0.0,0.0,3.583333333333333,-1.9973087121413138,0.8565831894118707,1,1,0
80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2867,1.8095,1.051248,1.260948,2.042881194858,1.747196,1.3909319999999998,0.3205476,-5.7460191200000015,2.379004,-0.19449656,-2.7335356,0.735324,8.5140276020808,67.57088705432,1.5709726050493482,1.5708626493064723,2.094300854613588,871.7786624250516,0.09176641210449188,0,1,0,0,0,0,5.4444444444444455,2.01968457297,5.5,2.03214189866,5.571428571428571,2.04779341042,3.6666666666666665,-1.249318906092813,0.5930505640216601,1,1,1
80.0,0.375,0.4375,0.1875,10.2771,8.8083,9.432,90.001,90.0014,90.001,0.2135,2.1964,1.06125,1.25375,1.93989818625,1.729375,1.4050000000000002,0.3251875,-5.751225,2.475,-0.20199999999999999,-2.728625,0.7262500000000001,8.359297911625001,62.150264475,1.5708137800874171,1.5708207614044245,1.5708137800874171,853.8202917847783,0.09369653165863798,1,0,0,0,0,0,5.333333333333333,2.01318197902,5.428571428571429,2.00758563501,4.666666666666667,1.94564929456,3.5,-1.5441184463134578,0.7868196564225806,1,1,1
30.0,0.0,0.0833,0.9167,5.5351,5.5345,14.6534,89.9979,89.9993,120.0011,0.1023,0.9843,1.0816700000000001,1.4033399999999998,3.3424998222917996,1.782499,1.3850019999999998,0.6479354999999999,-5.56079064,1.958326,-0.29547348,-2.7796684,0.8833399999999999,11.628233445713803,111.0615865,1.5707596748806048,1.5707841094901327,2.0944143010149667,388.7479262371669,0.07717082966944919,0,0,0,1,0,0,0.0,0.0,6.0,2.20207215809,6.0,2.2020721460900003,4.0,-2.279845606024556,-0.01582455034697146,0,1,1
40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3764,0.9052,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.6961875000000015,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5707806188316291,1.5707404762588326,2.0944055743687082,470.67920808739234,0.0849835712151812,0,0,1,0,0,0,5.7142857142857135,2.08132998972,5.333333333333333,2.05573784826,5.0,2.03025485058,3.583333333333333,-0.9771028712709124,-0.09959936522275474,1,1,1
80.0,0.7188,0.2812,0.0,6.1557,6.1554,23.5583,90.0171,89.9982,120.0036,0.2374,3.1829,1.090632,1.212812,1.4430581015172002,1.6662400000000002,1.4521959999999998,0.3010744,-5.790741840000001,2.84286,-0.21462615999999995,-2.706842,0.6784359999999999,7.472862481302401,39.00043754568,1.5710947780969875,1.5707649108683606,2.0944579342462672,773.0231980341738,0.10348977909517194,0,1,0,0,0,0,5.521739130434782,1.95607908856,5.4444444444444455,1.9400675091900004,0.0,0.0,3.6666666666666665,-1.4380087968065693,1.1577927309041411,1,1,0
