Al_coord, Al_O_mean, Ga_coord, Ga_O_mean, In_coord, In_O_mean, O_coord
6.0,2.0978594479,4.8,2.01238706815,5.333333333333333,2.05644212223,3.5833333333333335
5.428571428571429,2.06247316043,4.666666666666667,2.00089786579,5.666666666666667,2.07841471944,3.5833333333333335
0,0,6.0,2.2092032266,5.142857142857143,2.15117313503,3.5
5.5,2.00788227785,5.428571428571429,1.9948893632,6.0,2.03163189699,3.6666666666666665
6.0,1.98684381601,6.0,1.98684381882,0,0,4.0
6.0,2.13406204229,0,0,4.909090909090909,2.08567368596,3.5
0,0,6.0,2.19117608351,4.909090909090909,2.11197498174,3.5
6.0,2.11610065716,0,0,6.0,2.13784931033,4.0
6.0,2.07426200802,6.0,2.0742620174,6.0,2.07426200731,4.0
5.375,2.03001289803,5.461538461538462,2.05032987296,5.636363636363637,2.08947101318,3.6666666666666665
6.0,2.01602384822,6.0,2.01350208429,6.0,2.0177855187,4.0
3.6666666666666665,1.92097590957,3.0,1.81717367066,0,0,2.3333333333333335
5.478260869565218,1.97732022615,5.25,1.92629707335,5.8,2.04241873872,3.6666666666666665
5.5,1.93952200456,6.0,2.03308295389,5.0,1.82724887411,3.6666666666666665
5.466666666666667,1.9879571323,5.153846153846154,1.97712840889,4.75,1.94622032933,3.5
4.923076923076923,2.02340847684,0,0,5.052631578947368,2.03245735662,3.3333333333333335
6.0,2.03453757824,0,0,6.0,2.03363736148,4.0
5.5,1.99147766752,6.0,2.08990508987,5.428571428571429,1.97593650188,3.6666666666666665
6.0,2.12650390007,0,0,6.0,2.12650389722,4.0
6.0,1.99431503326,6.0,1.97398212162,6.0,1.99092708815,4.0
5.2,2.04431316208,5.6,2.07474846493,5.333333333333333,2.05606630474,3.5833333333333335
6.0,1.99157448177,6.0,1.9907525067,0,0,4.0
6.0,2.07528333623,6.0,2.07528333409,6.0,2.07528333131,4.0
6.0,1.96670735199,6.0,1.96670771101,0,0,4.0
0,0,6.0,2.13979591295,6.0,2.14245101903,4.0
3.0,1.88732460334,3.5,1.96696563757,4.0,2.02669641325,2.3333333333333335
0,0,5.2727272727272725,2.05674859849,5.2,2.05688891284,3.5
6.0,1.97530820949,6.0,1.97530756886,6.0,1.97530756664,4.0
6.0,2.02777904799,6.0,2.02777903209,6.0,2.02777904351,4.0
5.333333333333333,2.07383776259,5.25,2.06722756907,6.0,2.11699555153,3.6666666666666665
6.0,2.067705135,6.0,2.06770514927,6.0,2.067705135,4.0
6.0,2.10880181373,5.0,2.03952345201,5.6,2.08414171806,3.5
5.5,2.04704883377,5.533333333333333,2.05450880251,5.444444444444445,2.03441257185,3.6666666666666665
6.0,1.99489672948,4.666666666666667,1.91939406104,0,0,3.5
5.2105263157894735,1.95573332141,5.2,1.96399389869,5.666666666666667,1.99073001631,3.5
5.384615384615385,1.96584155,6.0,1.99504553601,5.0,1.93872189434,3.5833333333333335
5.5,2.01531305573,0,0,5.5,2.01537791935,3.6666666666666665
0,0,4.133333333333334,1.97656991905,5.764705882352941,2.09904115513,3.3333333333333335
6.0,2.12069615702,6.0,2.11844531712,6.0,2.11769305124,4.0
6.0,1.99441640805,6.0,1.9944164156,0,0,4.0
0,0,5.36,2.02524505464,6.0,2.16175319208,3.6666666666666665
5.333333333333333,2.09081061111,5.2727272727272725,2.07768869274,5.2,2.05789920152,3.5
4.666666666666667,1.97003746684,4.75,1.9767222623,5.5,2.02776979126,3.3333333333333335
6.0,2.0148882339,6.0,2.01532158993,6.0,2.01660173434,4.0
6.0,2.09146266414,6.0,2.09146267974,6.0,2.09146266934,4.0
0,0,6.0,2.16969158327,6.0,2.16969158328,4.0
5.304347826086956,1.98141349288,5.5,1.9870863041,5.0,1.95070970326,3.5
6.0,2.11420389717,6.0,2.11420392883,6.0,2.1142039133,4.0
5.238095238095238,1.94412307822,5.3,1.94398477734,5.0,1.94468872878,3.5
6.0,1.96281084354,6.0,1.97193187595,0,0,4.0
6.0,2.18436966583,6.0,2.19366629727,6.0,2.18669445156,4.0
0,0,5.076923076923077,2.0226286566,6.0,2.06764728201,3.5
6.0,1.99061874879,6.0,1.99222744509,6.0,1.99808560035,4.0
5.363636363636363,1.96392812295,4.714285714285714,1.90914723826,5.666666666666667,1.96833123303,3.5
5.416666666666667,1.98851292692,5.117647058823529,1.97389264013,5.333333333333333,1.98922096496,3.5
4.0,2.02881468908,4.666666666666667,2.11534204353,5.357142857142857,2.17260023214,3.5
5.777777777777778,1.98516907864,4.857142857142857,1.92083251059,0,0,3.5833333333333335
5.666666666666667,1.96209761401,4.142857142857143,1.84418684438,0,0,3.3333333333333335
6.0,2.01443156416,6.0,2.01442994018,6.0,2.00855727884,4.0
6.0,2.01563190664,6.0,2.01382838824,6.0,2.01872967379,4.0
5.304347826086956,1.96101830975,5.6,1.97427935154,4.5,1.90290597964,3.5
0,0,6.0,2.20470543605,5.0,2.13234744732,3.5
5.6,2.08020890727,5.333333333333333,2.06219916259,5.6,2.08085598586,3.6666666666666665
6.0,2.08724878506,0,0,6.0,2.10252748412,4.0
6.0,2.02240318783,6.0,2.017987502,6.0,2.0270819086,4.0
6.0,2.18321128489,6.0,2.21133305579,6.0,2.20476877248,4.0
6.0,2.05230850828,6.0,2.05270537566,6.0,2.04543966902,4.0
5.2727272727272725,1.96903878129,5.2,1.965987357,5.2,1.95161553612,3.5
5.5,2.07126545853,5.2727272727272725,2.0166167216,5.6923076923076925,2.11409824397,3.6666666666666665
6.0,2.18849730147,6.0,2.20250212746,6.0,2.19573849001,4.0
5.391304347826087,1.96167075583,5.0,1.92674356299,4.666666666666667,1.90695102395,3.5
6.0,2.17895124607,6.0,2.17895121324,6.0,2.17895123607,4.0
5.615384615384615,2.08938747706,5.2,1.99069838732,5.5,2.06346913279,3.6666666666666665
5.285714285714286,1.92571765859,4.666666666666667,1.89096770578,6.0,1.98450526663,3.5
5.516129032258065,1.93415886797,5.0,1.81959283787,0,0,3.6666666666666665
6.0,1.95896926033,6.0,1.96313669672,0,0,4.0
6.0,2.08184094525,6.0,2.0818409715,6.0,2.08184096045,4.0
5.111111111111111,2.01131536012,6.0,2.06984201639,5.6,2.04584374162,3.5833333333333335
5.333333333333333,2.14648324337,4.333333333333333,2.06413226008,5.346153846153846,2.15440020976,3.5
3.25,1.88052350242,3.75,1.95218447994,0,0,2.3333333333333335
0,0,6.0,2.1551731337,6.0,2.1611824191,4.0
5.384615384615385,1.97744177119,0,0,4.666666666666667,1.92136891665,3.5
6.0,1.96413012459,6.0,1.96413012833,0,0,4.0
6.0,1.95626077231,0,0,6.0,1.93630419859,4.0
4.2,1.93255668105,5.2,2.01425848187,5.5,2.03297562169,3.3333333333333335
5.214285714285714,1.9170979461,5.5,1.93004608017,0,0,3.5
0,0,6.0,2.09641777604,6.0,2.08809073261,4.0
5.2105263157894735,1.95311412684,5.2727272727272725,1.95381420422,5.5,1.98896613801,3.5
6.0,2.01299606522,6.0,2.01921790214,6.0,2.01779051045,4.0
0,0,4.666666666666667,2.10828051022,5.538461538461538,2.18095468156,3.5833333333333335
6.0,1.99384398488,6.0,1.99825163829,0,0,4.0
0,0,6.0,2.04019837199,6.0,2.03326238781,4.0
5.0,2.05862383482,5.0625,2.04369368715,5.583333333333333,2.07533609799,3.5
6.0,1.96413012516,6.0,1.96413012718,0,0,4.0
6.0,1.96670747444,6.0,1.96670746726,0,0,4.0
0,0,6.0,2.12896632464,6.0,2.12981625323,4.0
6.0,1.96316658538,0,0,6.0,1.9700813456,4.0
6.0,1.96509129285,6.0,1.96691488747,0,0,4.0
5.0,1.98629734413,5.411764705882353,2.00548153185,5.2,1.99885115951,3.5
5.714285714285714,2.09670025018,0,0,4.888888888888889,2.04090141509,3.5
5.1,1.93590490118,5.5,1.94813057692,0,0,3.5
5.5,2.05468730318,5.142857142857143,2.02964141372,5.2,2.03401893344,3.5
5.8,1.97880156867,4.666666666666667,1.89688422444,0,0,3.5833333333333335
6.0,2.15588214929,5.5,2.05233434036,5.25,1.99316416587,3.6666666666666665
0,0,5.0588235294117645,1.99222734338,6.0,2.21496353969,3.6666666666666665
6.0,2.05188976119,6.0,2.04932429257,6.0,2.05150614029,4.0
4.714285714285714,1.95528561675,5.285714285714286,2.00539882691,6.0,2.04237246665,3.5
6.0,2.13899117256,6.0,2.13899115811,6.0,2.13899116138,4.0
5.0,1.99664578659,5.391304347826087,2.02523734259,4.8,1.97870361693,3.5
0,0,5.5,2.1650878852,5.333333333333333,2.1535154862,3.5833333333333335
5.666666666666667,2.01759204715,5.25,1.98917957003,5.0,1.97173822468,3.5833333333333335
5.555555555555555,2.01323948004,5.375,1.97369834834,5.5,2.00134949338,3.6666666666666665
4.8,1.96791125084,5.666666666666667,2.02443481447,4.909090909090909,1.97612407633,3.3333333333333335
4.5,1.97574884988,5.0,2.01581578744,5.166666666666667,2.02744812415,3.3333333333333335
5.333333333333333,2.01088801525,0,0,5.5,2.02232821675,3.5833333333333335
6.0,2.10272649277,0,0,6.0,2.1027264967,4.0
0,0,4.0,2.04287096038,5.333333333333333,2.18623663762,3.5
4.666666666666667,1.99425900685,5.5,2.06009209572,5.6,2.06757075881,3.5833333333333335
0,0,6.0,2.07562402688,6.0,2.07562691275,4.0
6.0,2.01523967094,6.0,2.01523784526,6.0,2.01524076416,4.0
6.0,2.03521061741,6.0,2.03521179141,6.0,2.03521105898,4.0
5.666666666666667,1.9983326543,5.2,1.96709131805,0,0,3.5833333333333335
6.0,2.12650390826,0,0,6.0,2.12650389312,4.0
4.0,2.10820848875,0,0,3.4285714285714284,2.07099400822,2.3333333333333335
5.555555555555555,1.99812936288,5.2,1.97411417316,5.0,1.95872415,3.5833333333333335
5.25,2.033047209,5.333333333333333,2.0391589879,5.6,2.05721832132,3.5833333333333335
5.0,2.00307201161,0,0,5.666666666666667,2.05095929863,3.5
5.416666666666667,2.00513886311,5.461538461538462,2.01525353751,5.714285714285714,2.06925871336,3.6666666666666665
6.0,2.1096133954,0,0,4.545454545454546,2.01736586109,3.3333333333333335
5.5,2.01773661324,5.571428571428571,2.03318667122,5.333333333333333,1.98007711342,3.6666666666666665
5.444444444444445,2.01968456968,5.5,2.03214190233,5.571428571428571,2.04779340629,3.6666666666666665
0,0,4.875,2.05026854232,5.625,2.13110049784,3.5
0,0,4.333333333333333,2.03665830189,5.8,2.15459945214,3.5
4.909090909090909,1.95569639701,4.75,1.94330781177,6.0,2.02294871688,3.3333333333333335
0,0,5.2105263157894735,2.02230360694,5.923076923076923,2.18627587323,3.6666666666666665
5.142857142857143,1.95777092505,4.96,1.94450270405,0,0,3.3333333333333335
6.0,2.16276184085,6.0,2.16276182453,6.0,2.16276182981,4.0
6.0,2.04934245995,6.0,2.05739127799,6.0,2.04692931374,4.0
0,0,6.0,2.04023958877,6.0,2.04024072068,4.0
5.333333333333333,1.92265586689,4.0,1.80271708137,0,0,3.5
6.0,1.97531253977,0,0,6.0,1.95374238674,4.0
5.545454545454546,2.10386754478,5.666666666666667,2.13137334639,5.444444444444445,2.08001047195,3.6666666666666665
5.032258064516129,1.89344096052,0,0,4.0,1.8025856844,3.3333333333333335
5.15,1.9775587875,5.2,1.99300268291,5.571428571428571,1.99331479525,3.5
5.142857142857143,2.0029463466,4.625,1.96356318956,5.555555555555555,2.02907503424,3.3333333333333335
0,0,5.0,2.11678970993,5.333333333333333,2.14228603997,3.5
6.0,2.03964438693,5.2,1.98825867607,5.2,1.98744868913,3.5
0,0,6.0,2.05641436955,6.0,2.0564156215,4.0
6.0,2.03341901488,6.0,2.03292427606,6.0,2.03199436917,4.0
5.636363636363637,1.96340278589,4.8,1.90339219736,0,0,3.5833333333333335
5.666666666666667,1.98943016623,5.2,1.95835387617,0,0,3.5833333333333335
5.55,1.98825407378,5.444444444444445,1.96593214038,5.333333333333333,1.94148080668,3.6666666666666665
6.0,2.00471038068,6.0,2.00755274955,6.0,2.01324470429,4.0
6.0,2.0310197519,6.0,2.03186555833,6.0,2.02547126914,4.0
6.0,2.15517792588,6.0,2.1551779404,6.0,2.15517793041,4.0
6.0,2.05531503796,6.0,2.06010987843,6.0,2.05623192187,4.0
4.363636363636363,1.93030102032,5.166666666666667,1.99428812726,5.555555555555555,2.01862737398,3.3333333333333335
0,0,6.0,2.24695354163,5.333333333333333,2.1979405883,3.5833333333333335
5.111111111111111,2.09673335734,6.0,2.16404400346,5.238095238095238,2.09371354165,3.5
0,0,6.0,2.12663961657,6.0,2.14220490887,4.0
6.0,1.98786636095,6.0,1.9878663677,6.0,1.98786637205,4.0
5.333333333333333,2.02783147087,6.0,2.0701627926,5.5,2.03994243959,3.6666666666666665
5.375,1.94334394878,5.0,1.92220830952,4.0,1.81471964304,3.5
5.4,2.04525603669,0,0,5.333333333333333,2.04051191706,3.5833333333333335
0,0,5.181818181818182,2.04331250494,5.4,2.08524880028,3.5
5.470588235294118,2.00366799202,5.375,1.98223095065,5.714285714285714,2.05507565627,3.6666666666666665
4.833333333333333,2.08608037323,4.5,2.05538900726,5.5,2.12929254608,3.5
0,0,5.153846153846154,2.04060465019,5.7368421052631575,2.1854553508,3.6666666666666665
6.0,2.00956360283,6.0,2.0095636089,0,0,4.0
5.333333333333333,1.93730065232,5.5,1.94838145924,0,0,3.5833333333333335
4.666666666666667,1.97522371048,4.571428571428571,1.96730871484,5.538461538461538,2.0350258998,3.3333333333333335
5.571428571428571,2.09045063587,0,0,5.0,2.04755772161,3.5
0,0,5.238095238095238,2.01813455151,6.0,2.1883413578,3.6666666666666665
5.0,2.00707319348,5.6,2.05127179373,5.2,2.0233048112,3.5
6.0,2.0551851378,0,0,6.0,2.05518513377,4.0
0,0,6.0,2.15350326062,6.0,2.15350406881,4.0
0,0,5.285714285714286,2.09895456292,5.222222222222222,2.11124674643,3.5
6.0,2.04395228494,6.0,2.0439522997,6.0,2.04395229111,4.0
6.0,2.12650390069,0,0,6.0,2.12650389691,4.0
5.0,1.9512103874,5.75,2.00255925129,0,0,3.5833333333333335
5.5,2.17478794526,6.0,2.22788951897,5.178571428571429,2.15518889809,3.5
6.0,2.14180570029,0,0,6.0,2.1509422171,4.0
6.0,2.06896203371,6.0,2.07831423745,6.0,2.07410713115,4.0
5.5,2.08294519809,5.416666666666667,2.06323809517,5.571428571428571,2.09936777964,3.6666666666666665
5.333333333333333,1.91783144806,6.0,1.95823120121,0,0,3.5833333333333335
6.0,1.97626046655,6.0,1.97786231145,0,0,4.0
5.181818181818182,1.99428054609,0,0,5.4,2.00123307741,3.5
5.4,2.02042252521,4.0,1.89016098724,5.2,2.0063460922,3.5
6.0,2.14843936259,6.0,2.13866311881,6.0,2.14520796578,4.0
5.2105263157894735,1.95074312261,5.416666666666667,1.95530586019,4.0,1.82754656298,3.5
6.0,1.98554364337,6.0,1.99037520924,0,0,4.0
0,0,6.0,2.08939519585,6.0,2.08358156864,4.0
0,0,6.0,2.17416668988,6.0,2.19817042167,4.0
3.5,1.93910558109,3.5,1.93910558109,0,0,2.3333333333333335
2.5,2.00572078375,3.0,1.930110503,2.0,2.11952199326,1.6666666666666667
4.444444444444445,1.96363155082,4.6,1.97719233106,5.6923076923076925,2.05154101041,3.3333333333333335
6.0,2.12216530246,6.0,2.12732553196,6.0,2.12406400971,4.0
5.555555555555555,2.03629508752,5.0,1.99600052729,4.8,1.97922495903,3.5
4.909090909090909,2.00680246783,5.666666666666667,2.05488199105,4.8,1.99862894888,3.3333333333333335
6.0,2.18253746575,6.0,2.1825378328,6.0,2.19051698346,4.0
6.0,2.01039858922,6.0,2.00755470516,6.0,1.99276363344,4.0
5.266666666666667,2.02662916297,5.5,2.02966567056,5.090909090909091,2.01041725461,3.5
5.3,2.09058163986,5.5,2.12599619327,5.2,2.08701591896,3.5
6.0,2.13038814272,6.0,2.13038813466,6.0,2.13038812872,4.0
5.538461538461538,2.03945941754,5.0,1.98997434252,5.111111111111111,2.00407169772,3.5
5.625,2.10566176062,5.7,2.12206842833,5.285714285714286,2.02562385669,3.6666666666666665
5.217391304347826,1.97021691923,5.0,1.96093258867,5.5,1.96956255755,3.5
0,0,6.0,2.10924179913,6.0,2.11437229791,4.0
0,0,4.909090909090909,2.03994926275,6.0,2.08710900858,3.5
5.333333333333333,2.13404731858,4.5,2.05539065337,5.363636363636363,2.11738292436,3.5
6.0,2.10932864044,0,0,6.0,2.1290188224,4.0
5.0,1.94636072678,5.6,1.98814009485,0,0,3.5833333333333335
0,0,5.333333333333333,2.18547099535,5.384615384615385,2.18915437245,3.5833333333333335
5.222222222222222,2.00684707274,5.666666666666667,2.11195321456,5.571428571428571,2.09084216704,3.6666666666666665
4.666666666666667,1.98739257618,5.111111111111111,2.02114283464,4.909090909090909,2.00655938963,3.3333333333333335
5.666666666666667,2.03574083985,5.055555555555555,1.98493197876,5.2,1.99223118511,3.5
6.0,2.03637641809,6.0,2.03637642461,6.0,2.03637641124,4.0
6.0,2.20849666845,0,0,6.0,2.20100692446,4.0
4.666666666666667,1.94937710369,5.0,1.97506703522,5.5,2.00776331171,3.3333333333333335
6.0,1.98501079691,6.0,1.98581186848,0,0,4.0
5.142857142857143,2.01821247156,5.5,2.0436846195,5.2,2.02245883521,3.5
5.666666666666667,2.06519368771,5.055555555555555,2.01553122983,5.375,2.02533949428,3.5
6.0,2.00766276222,0,0,6.0,2.00766276315,4.0
0,0,4.222222222222222,1.96971771415,6.0,2.09638219707,3.3333333333333335
5.434782608695652,1.93803403992,5.666666666666667,1.98492347466,0,0,3.6666666666666665
6.0,2.00568809482,0,0,6.0,2.01422633496,4.0
4.909090909090909,1.97094536998,4.769230769230769,1.96018428404,5.5,2.01037007577,3.3333333333333335
5.428571428571429,1.93060548718,5.0,1.9007366629,0,0,3.5833333333333335
5.461538461538462,1.97050405712,5.526315789473684,1.98417882994,0,0,3.6666666666666665
6.0,1.98684382277,6.0,1.98684381399,0,0,4.0
6.0,2.09488950799,0,0,6.0,2.09658469962,4.0
6.0,1.99442252026,6.0,2.01725420486,0,0,4.0
5.5,2.11247181991,5.3076923076923075,2.06483189549,5.647058823529412,2.14671301093,3.6666666666666665
5.333333333333333,2.03963233759,5.25,2.03406051653,5.2,2.03011525106,3.5
6.0,2.02164490119,6.0,2.02680497857,6.0,2.01991684388,4.0
5.5,1.98252847988,5.5,1.9825284838,5.5,1.98252849234,3.6666666666666665
5.428571428571429,1.978562428,5.533333333333333,2.00115210048,5.666666666666667,2.02869460737,3.6666666666666665
6.0,2.02090169861,6.0,2.0186417475,6.0,2.00912537403,4.0
5.2,1.96834562723,5.454545454545454,1.98599497101,0,0,3.5833333333333335
6.0,1.94083523331,6.0,1.92165966289,0,0,4.0
5.857142857142857,1.98702133225,4.777777777777778,1.92865903674,0,0,3.5
6.0,2.1796867984,0,0,5.142857142857143,2.15226782483,3.5
0,0,6.0,2.15020571918,6.0,2.1549621012,4.0
4.666666666666667,2.01625799715,4.25,1.97918547966,5.444444444444445,2.07027795121,3.3333333333333335
6.0,2.06770514245,6.0,2.06770514613,6.0,2.06770512881,4.0
6.0,2.06236377915,5.454545454545454,2.02881959639,4.0,1.89546255191,3.5833333333333335
5.3,1.97760964855,5.625,2.05019872868,5.5,2.0232950869,3.6666666666666665
6.0,1.9751323325,6.0,1.97268042431,0,0,4.0
6.0,1.97927189674,6.0,1.9792718981,0,0,4.0
6.0,1.98185647014,6.0,1.98185647281,0,0,4.0
6.0,2.18320566342,6.0,2.18321020797,6.0,2.20570638812,4.0
5.666666666666667,2.00706750212,5.352941176470588,1.94147793686,0,0,3.6666666666666665
5.0,1.86531198722,5.8,2.04149776563,0,0,3.6666666666666665
5.2,2.0254271266,5.0,2.00780013567,5.666666666666667,2.04075981468,3.5
0,0,6.0,2.17160954755,6.0,2.18589273698,4.0
5.5,2.03646910057,5.75,2.08990734221,5.3,1.99008873534,3.6666666666666665
0,0,4.333333333333333,2.03665945831,5.8,2.15459893374,3.5
6.0,1.98602587032,6.0,2.01160687635,0,0,4.0
5.090909090909091,2.04820277,5.666666666666667,2.08761224218,5.2,2.05061912125,3.5
5.555555555555555,2.02755478392,6.0,2.05673434608,4.8,1.97248213781,3.5833333333333335
6.0,1.98888904487,6.0,1.98888905452,6.0,1.98888902433,4.0
5.142857142857143,2.06923071589,4.0,1.97262318254,5.090909090909091,2.06578044684,3.3333333333333335
4.4,1.94139202051,5.0,1.99033491466,5.6,2.02879004579,3.3333333333333335
0,0,6.0,2.13442294297,6.0,2.13615121057,4.0
4.0,2.06971918179,5.0,2.16422122189,5.6923076923076925,2.20779261797,3.6666666666666665
5.25,1.96710980793,5.428571428571429,1.97961610332,4.0,1.85011961634,3.5
5.466666666666667,1.93132751845,4.0,1.8027170587,0,0,3.5833333333333335
5.333333333333333,2.17169852439,5.666666666666667,2.16331849757,5.1923076923076925,2.14159621913,3.5
6.0,2.01160786231,6.0,2.01160786548,6.0,2.01160785979,4.0
3.4285714285714284,1.89715621795,0,0,4.0,1.96258739677,2.3333333333333335
6.0,2.12650389312,0,0,6.0,2.12650390069,4.0
6.0,2.17317221533,0,0,6.0,2.16466921854,4.0
6.0,2.01343209259,5.076923076923077,1.96969149529,0,0,3.5
6.0,2.20533631741,6.0,2.19130949465,6.0,2.19856427508,4.0
6.0,2.11522472838,6.0,2.11522473752,6.0,2.1152247252,4.0
6.0,1.98684382806,6.0,1.98684381021,0,0,4.0
5.416666666666667,2.01702718366,5.636363636363637,2.06559597789,5.444444444444445,2.02338453794,3.6666666666666665
3.3333333333333335,1.9038118783,3.6,1.94300588843,0,0,2.3333333333333335
5.296296296296297,1.94497423281,4.0,1.81850246111,5.666666666666667,1.95451056109,3.5
6.0,1.97170066307,6.0,1.97170066766,0,0,4.0
5.416666666666667,1.94269667179,4.75,1.88546025414,0,0,3.5
5.5,1.96498582356,5.5,1.964985826,0,0,3.6666666666666665
6.0,1.97626038201,6.0,1.97786242015,0,0,4.0
0,0,4.814814814814815,1.97628535002,6.0,2.05218688759,3.3333333333333335
5.260869565217392,1.97121740226,5.333333333333333,1.96906558307,5.166666666666667,1.96171704951,3.5
0,0,6.0,2.05641457639,6.0,2.05641458891,4.0
5.428571428571429,1.96886275236,5.333333333333333,1.96241986212,0,0,3.5833333333333335
6.0,2.12667845441,6.0,2.12345311799,6.0,2.12406548266,4.0
5.545454545454546,1.9937597241,5.476190476190476,1.97915782693,0,0,3.6666666666666665
5.166666666666667,1.9679439601,0,0,5.5,1.99193082031,3.5
5.8,2.04736706248,5.363636363636363,1.95735055251,0,0,3.6666666666666665
5.285714285714286,1.95391268485,0,0,6.0,1.99816678918,3.5833333333333335
5.5,2.04765138636,6.0,2.08046298746,4.4,1.95642829494,3.5833333333333335
5.333333333333333,1.96636116313,6.0,2.00807495621,5.0,1.94341473306,3.5833333333333335
4.5,1.94029633845,5.2727272727272725,1.9987007485,5.333333333333333,2.00256574622,3.3333333333333335
5.333333333333333,1.93654599319,6.0,1.97671293752,0,0,3.5833333333333335
3.0,1.94803376639,2.5,2.02622559966,2.0,2.14324833976,1.6666666666666667
5.222222222222222,2.08569309921,5.333333333333333,2.09155449369,5.235294117647059,2.0634780349,3.5
5.428571428571429,1.96220493674,0,0,5.0,1.93159828262,3.5833333333333335
0,0,5.142857142857143,2.00961813219,6.0,2.08241854044,3.5
0,0,3.5,1.99493543434,3.5,1.99493543434,2.3333333333333335
5.3125,1.96691659958,5.285714285714286,1.96708874686,4.5,1.90960201632,3.5
5.517241379310345,1.93949835254,5.333333333333333,1.90107567408,0,0,3.6666666666666665
6.0,1.96038647248,6.0,1.96909640918,0,0,4.0
6.0,1.95913432629,6.0,1.95913305263,0,0,4.0
5.0,2.03112375785,5.375,2.05622264052,4.571428571428571,1.99739713427,3.3333333333333335
0,0,5.0,1.99143993869,5.888888888888889,2.21197895436,3.6666666666666665
5.2,1.91487362133,6.0,1.96389877421,0,0,3.5
6.0,2.03206529287,0,0,6.0,2.038357179,4.0
6.0,1.98670245974,6.0,1.98431922481,0,0,4.0
0,0,5.333333333333333,2.02465031555,6.0,2.16839697366,3.6666666666666665
4.9523809523809526,1.90821051054,5.090909090909091,1.91814018424,0,0,3.3333333333333335
4.909090909090909,1.99088829895,5.3076923076923075,2.00918032211,5.625,2.05059005883,3.5
0,0,5.0,2.0193070171,6.0,2.10759954793,3.5
5.333333333333333,2.00100055118,5.5,2.01176843267,5.0,1.97588942016,3.5833333333333335
5.142857142857143,1.98250392969,4.666666666666667,1.94220079704,5.75,2.0111764455,3.5
5.714285714285714,1.98986901668,5.333333333333333,1.96492372427,5.0,1.94106896112,3.5833333333333335
5.461538461538462,2.04857212673,5.333333333333333,2.01821668581,5.615384615384615,2.08316902221,3.6666666666666665
5.0,1.99417236313,5.5,2.12743915127,5.526315789473684,2.13378519035,3.6666666666666665
5.5,2.03590659642,5.545454545454546,2.04596528844,5.444444444444445,2.02338452995,3.6666666666666665
5.133333333333334,1.98653403275,5.363636363636363,1.98912249464,5.333333333333333,2.00612977598,3.5
6.0,2.13899117256,6.0,2.13899117394,6.0,2.13899115742,4.0
6.0,2.13541956431,0,0,4.8,2.04755879463,3.5
0,0,6.0,2.07259109528,6.0,2.07259249395,4.0
0,0,5.5,2.12643418933,5.1,2.11269717304,3.5
5.0,1.97036718628,5.466666666666667,2.09244587939,5.6,2.12358840275,3.6666666666666665
2.5,1.96315406721,2.5,1.96331691956,0,0,1.6666666666666667
6.0,1.96413012402,6.0,1.96413012948,0,0,4.0
5.857142857142857,2.09916832996,0,0,4.777777777777778,2.03725048239,3.5
4.5,1.91443243122,5.25,1.97212641039,5.5,1.98786113198,3.3333333333333335
6.0,2.17895124531,6.0,2.17895121324,6.0,2.17895123615,4.0
5.357142857142857,1.94974897935,0,0,4.5,1.88961423589,3.5
0,0,6.0,2.17383217918,6.0,2.19203673854,4.0
0,0,5.0,2.06047743843,5.516129032258065,2.20716743888,3.6666666666666665
5.2,2.103071731,0,0,5.2727272727272725,2.10290302249,3.5
5.25,2.00244785991,5.25,1.9819870619,0,0,3.5
4.833333333333333,1.96266499931,4.666666666666667,1.94937710369,5.75,2.0219790841,3.3333333333333335
4.714285714285714,1.95338849791,4.666666666666667,1.94952022608,5.777777777777778,2.02316617049,3.3333333333333335
6.0,1.98684382277,6.0,1.98684381399,0,0,4.0
6.0,2.01353229498,6.0,2.01282113571,6.0,2.01068077778,4.0
6.0,2.11764616358,6.0,2.13119743753,6.0,2.12406461467,4.0
5.5,2.04190506522,5.555555555555555,2.04557278131,4.666666666666667,1.97622458644,3.5833333333333335
5.2,2.09373749597,6.0,2.14747788379,5.2,2.09421522018,3.5
5.444444444444445,2.11545426171,0,0,5.521739130434782,2.13439397352,3.6666666666666665
3.3333333333333335,1.9038118783,3.6,1.94300588843,0,0,2.3333333333333335
5.421052631578948,2.01119384461,5.5,2.02900828344,5.636363636363637,2.05860321021,3.6666666666666665
6.0,1.9868438213,6.0,1.98684381504,0,0,4.0
5.538461538461538,1.98670723689,5.473684210526316,1.97309273214,0,0,3.6666666666666665
5.25,2.12069518885,0,0,5.25,2.12069862289,3.5
4.5,1.94503030268,5.0,1.98526896524,5.5,2.01819150733,3.3333333333333335
6.0,2.01660683363,6.0,2.01531877325,6.0,2.01145269519,4.0
6.0,2.0731668115,6.0,2.07537504764,6.0,2.08231885666,4.0
5.5,1.97933080091,5.666666666666667,2.01363715371,5.4,1.95773049605,3.6666666666666665
5.6,2.05310072352,5.409090909090909,2.01089215313,5.8,2.09433898552,3.6666666666666665
6.0,1.99098303791,6.0,1.98614456904,0,0,4.0
6.0,1.98916604808,6.0,1.98755778335,0,0,4.0
6.0,2.04395228946,6.0,2.04395228433,6.0,2.04395229202,4.0
5.448275862068965,1.925393825,6.0,2.02915126894,0,0,3.6666666666666665
6.0,1.97927189742,6.0,1.97927189742,0,0,4.0
