number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,avg_rs_max,avg_rCovalent,avg_vIonic,avg_electronegativity,avg_rp_max,avg_LUMO,avg_IP,avg_rd_max,avg_EA,avg_HOMO,avg_rIonic,avg_vCovalent,avg_mass,lattice_angle_alpha_degree_r,lattice_angle_beta_degree_r,lattice_angle_gamma_degree_r,vol,atomic_density,SG_33,SG_194,SG_227,SG_167,SG_12,SG_206
80.0,0.4375,0.125,0.4375,10.5252,8.9931,9.6202,90.0025,90.0003,90.0006,0.2699,1.8454,1.095,1.3031249999999999,2.3155810603124998,1.709375,1.430625,0.4813125,-5.678637500000001,2.479375,-0.2623625,-2.7394375,0.774375,9.444580205625,70.7526731375,1.5708399600261964,1.5708015627826524,1.5708067987704086,910.5921041803915,0.08785492388165021,1,0,0,0,0,0
80.0,0.3125,0.2812,0.4062,10.549000000000001,9.0167,9.6414,90.0012,90.0002,90.0005,0.2103,1.5678,1.074271,1.297993,2.3328699258504,1.735133,1.4073639999999998,0.43386499999999995,-5.69161972,2.367295,-0.23742897000000002,-2.7419117,0.771795,9.3296792532352,74.6769100125,1.5708172707459205,1.5707998174534008,1.5708050534411566,917.0626662059791,0.08723504177852051,1,0,0,0,0,0
80.0,0.4375,0.5625,0.0,6.2421,6.2421,23.7696,90.0178,89.9991,120.0001,0.1252,2.7433,1.05125,1.215625,1.5979219179375,1.7225000000000001,1.404375,0.234125,-5.8014875,2.575625,-0.1729375,-2.7166875,0.686875,7.5250461495,51.0236106375,1.5711069954017514,1.5707806188316287,2.0943968477224475,802.0722383776615,0.0997416394336434,0,1,0,0,0,0
40.0,0.6875,0.1875,0.125,9.7089,5.6902,14.4064,98.4826,99.9592,31.4469,0.2712,2.1345,1.09875,1.238125,1.6653351294375,1.66875,1.4543750000000002,0.36424999999999996,-5.7568375000000005,2.785625,-0.23553749999999998,-2.7144375,0.704375,8.02710721325,45.9751202875,1.7188456259245675,1.7446171576595155,0.5488519445454048,408.96535189612115,0.0978077967107594,0,0,1,0,0,0
40.0,0.5,0.375,0.125,10.0751,5.8346,14.3692,90.796,90.9241,30.3005,0.2728,2.5418,1.0725,1.24,1.7685593227499998,1.70625,1.4225,0.319625,-5.764,2.6075000000000004,-0.20775,-2.721,0.71,8.06189014175,53.98914429999999,1.5846891476407714,1.586924914412576,0.5288434900005418,426.1161434842222,0.09387112084731677,0,0,1,0,0,0
80.0,0.625,0.2812,0.0938,10.0562,8.6299,9.257,90.00299999999999,90.00200000000001,90.0013,0.1432,2.9752,1.0868799999999998,1.23251,1.6485638447501998,1.6821860000000002,1.441878,0.331747,-5.76798596,2.733114,-0.21989771999999996,-2.7150026,0.70001,7.9018113226332,47.239497625,1.570848686672456,1.5708312333799366,1.5708190160751725,803.359489720178,0.09958181987476764,1,0,0,0,0,0
80.0,0.125,0.2188,0.6562,10.9139,9.3013,9.9251,90.0001,89.9982,90.0002,0.2677,1.0205,1.07312,1.34999,2.8463689354998,1.765314,1.390622,0.530503,-5.62916404,2.134386,-0.26075228,-2.7617474,0.8274900000000001,10.4620994058668,93.971656325,1.5707980721241486,1.5707649108683606,1.5707998174534008,1007.5312221856877,0.07940200585193977,1,0,0,0,0,0
30.0,0.6667,0.3333,0.0,4.8947,4.8944,13.293,89.9894,90.0117,120.0012,0.0442,4.2309,1.083338,1.213333,1.4717406640322999,1.67666,1.443339,0.28867459999999995,-5.79273206,2.7933649999999997,-0.20690493999999998,-2.7086655,0.679999,7.482527497701599,41.227267684619996,1.570611321894185,1.5710005303173797,2.0944160463442194,275.7870771620909,0.10877957121380209,0,0,0,1,0,0
80.0,0.4688,0.2188,0.3125,9.4843,9.484,9.4841,90.0023,90.0028,89.9978,0.2292,2.3414,1.086981,1.2779340000000001,2.0934879102290997,1.707046,1.428579,0.41814989999999996,-5.71312366,2.5368259999999996,-0.24146197,-2.7321152,0.748506,8.891096094308999,63.78496269568,1.5708364693676926,1.5708451960139522,1.5707579295513527,853.0862683560975,0.09377715123015694,0,0,0,0,0,1
80.0,0.0625,0.75,0.1875,10.4232,8.9329,9.5513,89.9978,90.0009,90.001,0.1649,1.6372,1.0174999999999998,1.256875,2.1119385084375,1.7918749999999999,1.3518750000000002,0.2508125,-5.7631625,2.178125,-0.1556875,-2.739562500000001,0.735625,8.417269459125,75.5069711625,1.5707579295513527,1.5708120347581647,1.5708137800874167,889.3158426475272,0.089956791685884,1,0,0,0,0,0
80.0,0.875,0.0938,0.0312,6.1329,6.1325,23.4812,90.0105,90.0024,120.0048,0.2143,3.6242,1.1156199999999998,1.2174899999999997,1.4082448159998,1.6340640000000002,1.480622,0.35587799999999997,-5.776014040000001,2.984386,-0.24415227999999997,-2.7029974,0.67999,7.5807761831168,33.731185275,1.570979586366356,1.5708382146969444,2.0944788781972914,764.7743950021658,0.10460601260032176,0,1,0,0,0,0
80.0,0.0,0.4062,0.5938,24.765,6.5014,6.486000000000001,90.0003,105.241,90.0,0.0824,1.1499,1.0493800000000002,1.33876,2.8128263661251998,1.792186,1.365628,0.465497,-5.65146096,2.029364,-0.22947272,-2.7628776,0.8187599999999999,10.2115076246332,96.500411,1.5708015627826524,1.8368019580913524,1.5707963267948966,1007.5633115130677,0.07939947702131316,0,0,0,0,1,0
80.0,0.3125,0.6562,0.0312,6.3051,6.3051,23.9038,90.0137,90.0015,119.9979,0.2527,1.3415,1.036771,1.2229929999999998,1.7177335181003999,1.746383,1.384864,0.22199,-5.79691972,2.4497950000000004,-0.16077897,-2.7224117000000003,0.6967949999999999,7.6843643479852,57.7662850125,1.57103543690242,1.5708225067336763,2.0943584504789032,822.9827023708543,0.09720738937712231,0,1,0,0,0,0
80.0,0.3125,0.375,0.3125,24.5144,6.2551,6.1334,89.9999,104.6359,90.0001,0.1756,1.6822,1.065,1.279375,2.1793517199375,1.7381250000000001,1.401875,0.3809375,-5.7185125,2.3881249999999996,-0.2182875,-2.7373125,0.7531249999999999,8.919330522875,70.4584808125,1.5707945814656445,1.8262409707875347,1.5707980721241486,909.9775930144693,0.08791425263009518,0,0,0,0,1,0
80.0,0.5,0.1562,0.3438,10.392000000000001,8.8895,9.5168,90.0028,90.0008,90.0007,0.2614,2.0137,1.0943800000000001,1.28376,2.1274709121252,1.699686,1.435628,0.44324699999999995,-5.70256096,2.559364,-0.25247272,-2.7323776,0.75376,9.0218765451332,63.8559303,1.5708451960139522,1.5708102894289124,1.5708085440996604,879.1589754900778,0.09099605672046385,1,0,0,0,0,0
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0215,2.5838,1.0425,1.21625,1.632329982375,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999999,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140393,0.09549094493297575,0,0,0,0,1,0
80.0,0.2188,0.3438,0.4375,6.6354,6.6351,24.4969,90.0091,90.0025,119.991,0.28,0.9661,1.064481,1.305434,2.4361656372290996,1.7532960000000002,1.393579,0.42927489999999996,-5.68757366,2.271826,-0.22996197,-2.7473652,0.781006,9.485911634059,80.10720304568,1.570955151756828,1.5708399600261964,2.094238022760516,934.10503129567,0.08564347404170848,0,1,0,0,0,0
80.0,0.0,0.5938,0.4062,9.7639,9.7639,9.7636,90.0036,90.0031,89.9953,0.1319,1.4285,1.03062,1.30124,2.5050941258748,1.797814,1.3543720000000001,0.35950299999999996,-5.704139039999999,2.070636,-0.19112728,-2.7531224,0.7812399999999999,9.3884114213668,88.040589,1.5708591586479685,1.5708504320017085,1.5707142963200529,930.8005288740108,0.08594752314631363,0,0,0,0,0,1
40.0,0.875,0.0,0.125,9.7273,5.645,13.9226,90.9296,91.07700000000001,30.5048,0.2665,2.34,1.125,1.2362499999999998,1.5621109361249998,1.63125,1.48625,0.408875,-5.749675,2.96375,-0.263325,-2.707875,0.6987500000000001,7.99232428475,37.961096275,1.5870209075214357,1.5895935228388756,0.5324091976623662,387.99891114390175,0.10309307281835316,0,0,1,0,0,0
80.0,0.5625,0.4375,0.0,9.168,9.1675,9.1675,90.0042,90.0044,89.9963,0.1104,3.4371,1.0687499999999999,1.214375,1.5291057890625,1.6975,1.4256250000000001,0.26387499999999997,-5.7967125,2.694375,-0.19146249999999998,-2.7123125000000003,0.683125,7.5018575305,45.6809279625,1.5708696306234802,1.5708731212819844,1.570731749612573,770.5067337515608,0.10382777527521893,0,0,0,0,0,1
80.0,0.3438,0.3438,0.3125,24.4819,6.2462,6.127000000000001,89.9998,104.6466,90.0001,0.1801,1.7088,1.069481,1.2791839999999999,2.1623040391040997,1.732046,1.407329,0.38839989999999996,-5.71789866,2.418076,-0.22293696999999998,-2.7364901999999995,0.752256,8.914284713309,69.12764537068,1.5707928361363925,1.8264277210174982,1.5707980721241486,906.4870033361509,0.08825278211995914,0,0,0,0,1,0
30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,0.0702,3.4502,1.048338,1.215833,1.6093729217822998,1.72666,1.400839,0.2291746,-5.8022820600000005,2.555865,-0.16985494,-2.7174155000000004,0.6874990000000001,7.5289047357016,51.91263303462,1.570688116381273,1.570927226488796,2.0944073196979596,285.45757633876985,0.1050944255352227,0,0,0,1,0,0
40.0,0.5,0.5,0.0,10.0117,5.7519,14.1982,93.9475,93.3283,30.1185,0.1357,2.3551,1.06,1.2149999999999999,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,0.685,7.51345184,48.3522693,1.6396931990173726,1.628886120289024,0.5256669907619121,409.299300599203,0.09772799499398385,0,0,1,0,0,0
80.0,0.2812,0.5,0.2188,6.4537,6.4535,24.1684,90.0101,90.0038,119.9946,0.2867,1.8095,1.051248,1.260948,2.042881194858,1.747196,1.3909319999999998,0.3205476,-5.746019120000001,2.379004,-0.19449655999999999,-2.7335356,0.735324,8.5140276020808,67.57088705432,1.570972605049348,1.5708626493064723,2.094300854613588,871.7786624250515,0.09176641210449189,0,1,0,0,0,0
80.0,0.375,0.4375,0.1875,10.2771,8.8083,9.432,90.001,90.0014,90.001,0.2135,2.1964,1.06125,1.25375,1.93989818625,1.7293749999999999,1.4050000000000002,0.3251875,-5.751225,2.475,-0.20199999999999999,-2.728625,0.7262500000000001,8.359297911625,62.150264475,1.5708137800874167,1.5708207614044245,1.5708137800874167,853.8202917847783,0.09369653165863798,1,0,0,0,0,0
30.0,0.0,0.0833,0.9167,5.5351,5.5345,14.6534,89.9979,89.9993,120.0011,0.1023,0.9843,1.0816700000000001,1.4033399999999998,3.3424998222917996,1.782499,1.3850019999999998,0.6479354999999999,-5.56079064,1.958326,-0.29547348,-2.7796684,0.8833399999999999,11.6282334457138,111.06158649999999,1.5707596748806048,1.5707841094901327,2.094414301014967,388.74792623716684,0.07717082966944919,0,0,0,1,0,0
40.0,0.4375,0.1875,0.375,6.0468,6.0469,14.8641,89.9991,89.9968,120.0006,0.3764,0.9052,1.08875,1.290625,2.2130583256875003,1.7112500000000002,1.426875,0.446,-5.696187500000001,2.493125,-0.2495875,-2.7361875,0.7618750000000001,9.17036105475,67.9342356375,1.5707806188316287,1.5707404762588326,2.0944055743687073,470.6792080873924,0.0849835712151812,0,0,1,0,0,0
80.0,0.7188,0.2812,0.0,6.1557,6.1554,23.5583,90.0171,89.9982,120.0036,0.2374,3.1829,1.090632,1.212812,1.4430581015172002,1.66624,1.452196,0.30107439999999996,-5.790741840000001,2.84286,-0.21462615999999995,-2.706842,0.678436,7.4728624813024,39.00043754568,1.5710947780969877,1.5707649108683606,2.0944579342462672,773.0231980341738,0.10348977909517194,0,1,0,0,0,0
80.0,0.4688,0.3438,0.1875,9.3735,9.3731,9.3732,90.0032,90.0035,89.9969,0.1987,2.5485,1.074481,1.2529339999999998,1.8884424409790999,1.710796,1.4210790000000002,0.34752489999999997,-5.748223660000001,2.564326,-0.21591196999999998,-2.7256152,0.723506,8.342657792558999,58.148087695680005,1.5708521773309605,1.5708574133187163,1.5707422215880849,823.5176581875039,0.097144243605017,0,0,0,0,0,1
30.0,0.5833,0.3333,0.0833,4.9585,4.9582,13.427999999999999,89.9912,90.0099,120.0012,0.1261,3.4081,1.079893,1.230705,1.654113208089,1.69066,1.4340260000000002,0.3158769,-5.77194548,2.6955929999999997,-0.21156077,-2.7156429000000006,0.699091,7.862717607952999,48.54134676538,1.570642737820721,1.570969114390844,2.0944160463442194,285.8979645786476,0.10493254138487337,0,0,0,1,0,0
80.0,0.0,0.0,1.0,10.2904,10.2903,10.2907,90.0004,90.0004,89.9994,0.0,0.9166,1.09,1.42,3.479142123,1.78,1.39,0.695,-5.5374,1.94,-0.3125,-2.784,0.9,11.99371273,114.818,1.5708033081119046,1.5708033081119046,1.5707858548193845,1089.6956329041247,0.0734149955128238,0,0,0,0,0,1
20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0406,2.7322,1.0425,1.21625,1.632329982375,1.735,1.39375,0.21925,-5.803875,2.5162500000000003,-0.163675,-2.718875,0.68875,7.536640458999999,53.694951975,1.5707910908071407,1.8114964292666864,1.5707998174534008,209.44394271140393,0.09549094493297575,0,0,0,0,1,0
40.0,0.0,0.0625,0.9375,5.6422,9.5871,10.2114,89.9997,89.9958,90.0002,0.1604,0.7631,1.08375,1.4074999999999998,3.3766193883749995,1.7818749999999999,1.38625,0.6596875,-5.55495,1.9537499999999999,-0.299725,-2.78075,0.8875,11.719493579125,111.9995625,1.5707910908071407,1.570723022966313,1.5707998174534008,552.3584744550948,0.07241673994313251,1,0,0,0,0,0
80.0,0.4688,0.5312,0.0,9.2073,9.2069,9.2068,90.0045,90.0046,89.9956,0.1064,3.2272,1.0556320000000001,1.215312,1.5806903592672001,1.71624,1.409696,0.2415744,-5.80029184,2.60536,-0.17757615999999998,-2.715592,0.6859360000000001,7.5192397193024,49.68580289568,1.5708748666112362,1.5708766119404882,1.570719532307809,780.4667848750491,0.10250276059192936,0,0,0,0,0,1
80.0,0.0312,0.0312,0.9375,10.2218,10.2218,10.2221,90.0006,90.0006,89.9992,0.0409,0.9133,1.088019,1.407066,3.3592590047709,1.7754539999999999,1.3914209999999998,0.6671001,-5.553176339999999,1.983174,-0.30433803,-2.7793848,0.886494,11.712945079191,110.65905660432,1.5708067987704086,1.5708067987704086,1.5707823641608807,1068.0581140415682,0.0749022913156638,0,0,0,0,0,1
80.0,0.0,0.9062,0.0938,9.4868,9.4868,9.4863,90.0057,90.0048,89.9931,0.1103,1.9497,0.9993799999999999,1.23876,1.9926444891251998,1.8071860000000002,1.335628,0.182997,-5.791860959999999,2.139364,-0.12727272,-2.7368776,0.7187600000000001,8.0177544176332,73.952911,1.5708958105622604,1.5708801025989922,1.5706758990765088,853.7610504419335,0.09370303313624988,0,0,0,0,0,1
80.0,0.625,0.375,0.0,9.1418,9.1413,9.1413,90.0039,90.0043,89.9967,0.1022,3.6786,1.0775,1.21375,1.494697724625,1.685,1.43625,0.27875,-5.794325000000001,2.75375,-0.200725,-2.710125,0.6812499999999999,7.490263221,43.009586625,1.5708643946357244,1.5708713759527322,1.5707387309295808,763.9195712769485,0.1047230664168926,0,0,0,0,0,1
60.0,0.7083,0.0417,0.25,10.0279,5.0137,13.5526,89.9895,90.0112,120.0016,0.2221,3.2429,1.1141619999999999,1.2629169999999998,1.8589295948426998,1.6608400000000003,1.465411,0.43982540000000003,-5.7209429400000005,2.777885,-0.26417006,-2.7202095,0.728751,8.5716869287984,50.72297289038001,1.5706130672234373,1.57099180367112,2.0944230276612275,590.0850039979102,0.10168026571339964,0,0,0,1,0,0
80.0,0.6875,0.3125,0.0,24.2072,5.9735,5.7364,89.9993,103.9031,90.0002,0.008,3.2351,1.08625,1.2131249999999998,1.4602896601875,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5707841094901327,1.81345119802892,1.5707998174534008,805.1919812941023,0.09935518715850128,0,0,0,0,1,0
40.0,0.5,0.5,0.0,5.0054,8.6011,9.2252,90.0014,90.0022,90.0018,0.0254,3.1446,1.06,1.2149999999999999,1.5635138535,1.71,1.415,0.249,-5.7991,2.635,-0.18219999999999997,-2.7145,0.685,7.51345184,48.3522693,1.5708207614044245,1.5708347240384404,1.5708277427214326,397.16281107834305,0.10071436419587061,1,0,0,0,0,0
40.0,0.6875,0.3125,0.0,4.9615,8.5264,9.1536,90.0032,90.0023,90.0016,0.0373,3.5738,1.08625,1.2131249999999998,1.4602896601875,1.6725,1.446875,0.293625,-5.7919375,2.8131250000000003,-0.2099875,-2.7079375,0.6793750000000001,7.4786689115,40.3382452875,1.5708521773309605,1.5708364693676926,1.5708242520629283,387.23145481401065,0.10329739359425803,1,0,0,0,0,0
80.0,0.4688,0.0312,0.5,10.5799,9.0331,9.6613,90.00299999999999,90.0,90.0005,0.35200000000000004,1.6429,1.105632,1.315312,2.4008722362672,1.7012399999999999,1.439696,0.5240743999999999,-5.65989184,2.49536,-0.27977616,-2.741592,0.785936,9.7129929263024,72.23330289568,1.570848686672456,1.5707963267948966,1.5708050534411566,923.3236254876673,0.0866435102402441,1,0,0,0,0,0
40.0,0.5625,0.0625,0.375,5.1987,8.8908,9.5195,90.0035,90.0008,90.0007,0.3011,2.0435,1.10625,1.2893750000000002,2.1442421968125,1.68625,1.448125,0.47575,-5.6914125,2.611875,-0.2681125,-2.7318125,0.758125,9.14717243575,62.5915529625,1.5708574133187163,1.5708102894289124,1.5708085440996604,439.9970194615496,0.09090970672699185,1,0,0,0,0,0
80.0,0.5,0.0,0.5,9.6375,9.6371,9.6374,90.001,90.0018,89.9993,0.2573,2.0056,1.1099999999999999,1.315,2.3836957305,1.695,1.4449999999999998,0.5315,-5.6587,2.525,-0.2844,-2.7405,0.785,9.707205047,70.8997693,1.5708137800874167,1.5708277427214326,1.5707841094901327,895.0981117719092,0.0893756773116574,0,0,0,0,0,1
80.0,0.4375,0.25,0.3125,24.3844,6.2195,6.1079,89.9997,104.6791,90.0001,0.2297,1.8474,1.0825,1.2781249999999997,2.1105355910625,1.7131250000000002,1.423125,0.4106875,-5.7137375,2.506875,-0.23681249999999998,-2.7329375000000002,0.749375,8.896141903875,65.11579813750001,1.5707910908071407,1.8269949530243963,1.5707980721241486,896.0818957310802,0.08927755418463282,0,0,0,0,1,0
80.0,0.1562,0.0,0.8438,10.0863,10.0862,10.0865,90.0005,90.0008,89.9993,0.1093,1.2062,1.0962480000000001,1.3871980000000002,3.1369246699830002,1.753446,1.407182,0.6439226,-5.57529412,2.122754,-0.30372156,-2.7704106,0.864074,11.2794077298308,101.09794472932,1.5708050534411566,1.5708102894289124,1.5707841094901327,1026.1242463630142,0.0779632683698405,0,0,0,0,0,1
40.0,0.0625,0.9375,0.0,5.1076,8.7756,9.3922,89.99700000000001,90.0018,90.00200000000001,0.0557,2.1744,0.99875,1.219375,1.8043703045625,1.7975,1.3406250000000002,0.144875,-5.8158125,2.2193750000000003,-0.1173625,-2.7298125000000004,0.698125,7.5946120065,67.0516586625,1.5707439669173369,1.5708277427214326,1.5708312333799366,420.979578237166,0.09501648552050504,1,0,0,0,0,0
80.0,0.5625,0.1875,0.25,10.2588,8.786,9.4134,90.00299999999999,90.0014,90.0009,0.1794,2.508,1.0937499999999998,1.264375,1.9391967275625,1.6900000000000002,1.440625,0.40512499999999996,-5.7265125,2.639375,-0.2425625,-2.7253125000000002,0.7331249999999999,8.598734133999999,56.9546779625,1.570848686672456,1.5708207614044245,1.5708120347581647,848.4656695440809,0.09428784554475567,1,0,0,0,0,0
60.0,0.8333,0.125,0.0417,9.7501,4.8748,13.2566,89.9866,90.0143,120.0017,0.0684,4.5094,1.1108319999999998,1.2200070000000003,1.4484256960095,1.6420890000000001,1.4741630000000001,0.3518859,-5.77465858,2.9424609999999998,-0.24011854,-2.7050029,0.6833410000000001,7.6345807237622,35.98700171538,1.5705624526751292,1.571045908877932,2.0944247729904792,545.6588451565646,0.10995881498591734,0,0,0,1,0,0
80.0,0.0,0.8125,0.1875,10.4524,8.9578,9.5751,89.9972,90.0008,90.001,0.0784,1.6991,1.00875,1.2574999999999998,2.146346572875,1.804375,1.34125,0.2359375,-5.76555,2.1187500000000004,-0.146425,-2.7417500000000006,0.7375,8.428863768625,78.1783125,1.5707474575758409,1.5708102894289124,1.5708137800874167,896.5214827504075,0.08923377915559898,1,0,0,0,0,0
80.0,0.3438,0.3125,0.3438,6.5261,6.5257,24.2821,90.0123,90.0054,119.9935,0.402,1.1281,1.072611,1.285444,2.2136474246043,1.7311070000000002,1.409207,0.4060844,-5.70910962,2.41119,-0.22933468999999998,-2.7381178,0.7585160000000001,9.051613664067201,70.53911887068,1.5710110022928918,1.570890574574504,2.0942816559918156,895.6248268863394,0.08932311566007149,0,1,0,0,0,0
40.0,0.5,0.25,0.25,10.2359,5.8895,14.5509,95.3405,94.6471,30.2148,0.1984,2.1189,1.085,1.265,1.973604792,1.7025000000000001,1.43,0.39025,-5.728899999999999,2.5799999999999996,-0.23329999999999998,-2.7275,0.735,8.6103284435,59.626019299999996,1.664005635497654,1.6519035224643248,0.5273477428315826,439.52401231186593,0.09100754197615453,0,0,1,0,0,0
80.0,0.4062,0.2812,0.3125,24.4169,6.2284,6.1143,89.9997,104.6682,90.0001,0.1219,2.0981,1.078019,1.2783159999999998,2.1275832718959,1.719204,1.417671,0.4032251,-5.71435134,2.4769240000000003,-0.23216303,-2.7337597999999996,0.750244,8.901187713440999,66.44663357932001,1.5707910908071407,1.8268047121359285,1.5707980721241486,899.546540549314,0.08893369758405993,0,0,0,0,1,0
40.0,0.375,0.1875,0.4375,5.2772,9.017999999999999,9.6441,90.0019,90.0001,90.0005,0.2107,1.8358,1.0862500000000002,1.30375,2.34998912475,1.721875,1.42,0.46643749999999995,-5.681025,2.42,-0.2531,-2.741625,0.77625,9.456174515125,73.424014475,1.5708294880506846,1.5707980721241486,1.5708050534411566,458.96068961083233,0.08715343362830769,1,0,0,0,0,0
40.0,0.5,0.1875,0.3125,5.9907,5.9905,14.6544,89.9923,90.0076,119.9949,0.439,1.0169,1.0912499999999998,1.2774999999999999,2.076127526625,1.700625,1.4337499999999999,0.42556249999999995,-5.7113499999999995,2.56625,-0.246075,-2.73075,0.7475,8.884547594375,62.4444568,1.570661936442493,1.570928971818048,2.0943060906013438,455.47194224052333,0.0878209968395309,0,0,1,0,0,0
80.0,0.5938,0.0,0.4062,9.5151,9.5146,9.5149,90.0012,90.0021,89.9993,0.2558,2.2377,1.113752,1.295302,2.1781899872670003,1.679054,1.4553180000000001,0.5008273999999999,-5.68145588,2.634746,-0.27912844,-2.7323394,0.763426,9.278256205669202,62.660709220680005,1.5708172707459205,1.5708329787091884,1.5707841094901327,861.4064508580559,0.0928713732295726,0,0,0,0,0,1
60.0,0.6667,0.1667,0.1667,9.9621,4.9808,13.4799,89.99,90.0109,120.0014,0.1466,3.475,1.100107,1.246795,1.7453731796609997,1.67184,1.453474,0.38287309999999997,-5.74650452,2.756907,-0.24098922999999997,-2.7176071,0.713409,8.214685437547,48.751576484619996,1.570621793869697,1.5709865676833639,2.0944195370027234,579.2434956066222,0.10358338152276361,0,0,0,1,0,0
30.0,0.1667,0.1667,0.6667,5.3641,5.3636,14.29,89.99700000000001,90.0018,120.0011,0.2271,1.4369999999999998,1.080107,1.3517949999999999,2.8408195721609997,1.75684,1.3984739999999998,0.5463731,-5.62520452,2.171907,-0.26908922999999996,-2.7611070999999994,0.828409,10.501193120547,92.66980718462,1.5707439669173369,1.5708277427214326,2.094414301014967,356.0502488065496,0.08425777007755919,0,0,0,1,0,0
